Cat,AUN,school_district,county,total_state_rev,bef,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Staff and Program Development 7180,Vocational Education 7220,Alternative Education 7230,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",Sewage Treatment Operations / Environmental Subsidies 7350,Safe Schools 7360,Vocational Training of the Unemployed 7400,PA Accountability Grants 7501,Project 720 / High School Reform 7503,Ready to Learn Block Grant 7505,Supplemental Equipment Grants 7509,Revenue for the Support of Public Schools 7598,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
1,119583003,Forest City Regional SD,Susquehanna,"$6,679,661.43","$3,415,619.63",,"$76,491.86",,,,,,,,"$490,011.99",,,,"$248,625.00",,"$793,954.48","$4,620.00","$32,904.15","$13,691.64","$374,937.86",,,,,,"$121,293.00",,,,,"$246,819.09","$860,692.73",,,
1,119584503,Montrose Area SD,Susquehanna,"$13,689,790.55","$7,523,705.41",,,,,"$6,206.01",,"$1,750.00",,,"$1,135,893.36",,,,,,"$1,406,962.62","$10,780.00",,"$26,283.86","$1,098,742.64",,,,,,"$290,716.00",,,,,"$438,218.65","$1,750,532.00",,,
1,119584603,Mountain View SD,Susquehanna,"$10,451,893.97","$5,372,123.19",,"$40,573.99",,,,,,,,"$790,456.92",,,,"$166,500.00",,"$1,164,592.78","$12,705.00","$499,460.89","$18,667.22","$523,013.33",,,,"$203,626.00",,,,,,,"$320,838.05","$1,339,336.60",,,
1,119586503,Susquehanna Community SD,Susquehanna,"$11,091,662.13","$6,571,903.12",,"$3,513.43",,,,,,,,"$1,044,227.22",,,,,,"$923,505.76","$2,695.00","$209,486.96","$14,464.90","$398,336.77",,,,,,"$218,208.00",,,,,"$345,557.66","$1,359,763.31",,,
1,117596003,Northern Tioga SD,Tioga,"$21,507,897.97","$12,378,407.48",,"$35,114.64",,,"$41,491.08",,"$3,745.00",$50.00,,"$1,646,871.56",,,,,,"$1,482,020.36","$23,100.00","$1,475,321.55","$37,376.77","$477,555.83",,"$24,600.00",,,,"$446,252.00","$5,186.95",,,,"$671,666.54","$2,759,138.21",,,
1,117597003,Southern Tioga SD,Tioga,"$15,378,759.57","$8,710,583.66",,"$38,173.93",,,,,,,,"$1,295,907.38",,,,"$722,500.00",,"$823,048.71","$24,640.00","$526,158.67","$36,877.89","$657,753.92",,,,,,"$340,919.00","$3,000.00",,,,"$435,807.24","$1,763,389.17",,,
1,117598503,Wellsboro Area SD,Tioga,"$10,677,273.83","$6,090,350.75",,"$110,989.49",,,"$59,358.62",,,,,"$1,127,695.97",,,,,,"$454,802.89","$17,710.00","$226,377.32","$28,294.29","$379,598.04",,,,,,"$219,909.00","$7,048.69",,,,"$393,216.06","$1,561,922.71",,,
1,116604003,Lewisburg Area SD,Union,"$11,287,548.45","$3,537,168.94",,"$25,855.64",,,,,,,,"$1,063,101.12",,,,"$85,000.00",,"$529,901.20",,"$874,558.10","$33,646.54","$514,086.14",,,,"$197,572.00",,,,,"$2,000,000.00",,"$469,122.18","$1,957,536.59",,,
1,116605003,Mifflinburg Area SD,Union,"$14,186,758.28","$7,848,580.86",,"$77,546.42",,,"$42,033.61",,,,,"$1,362,638.61",,,,,,"$876,302.72","$21,945.00","$601,258.97","$38,778.90","$568,338.35",,,,,,"$354,755.00","$5,823.42",,,,"$466,571.23","$1,894,009.83","$28,175.36",,
1,106611303,Cranberry Area SD,Venango,"$11,232,301.75","$6,726,220.29",,"$46,124.35",,,,,,,,"$872,544.78",,,,,,"$714,841.34","$26,565.00","$243,856.54","$21,573.25","$588,369.01",,,,,,"$229,976.00",,,,,"$358,630.61","$1,403,600.58",,,
1,106612203,Franklin Area SD,Venango,"$19,583,308.12","$11,591,888.00",,"$167,290.08",,,,,,,,"$1,567,763.17",,,,,,"$1,288,436.10","$54,285.00","$500,742.83","$38,171.43","$934,592.01",,,,,,"$427,058.00",,,,,"$570,816.53","$2,442,264.97",,,
1,106616203,Oil City Area SD,Venango,"$22,866,923.19","$13,928,267.64",,"$54,078.34",,,,,,,,"$1,566,990.01",,,,,,"$1,054,394.76","$36,960.00","$1,463,716.76","$39,531.54","$1,063,854.61",,,,,,"$486,703.00",,,,,"$623,741.98","$2,548,684.55",,,
1,106617203,Titusville Area SD,Venango,"$21,590,100.93","$13,728,269.55",,"$128,259.09",,,"$42,501.73",,,,,"$1,631,183.35",,,,,,"$943,260.37",,"$779,093.75","$35,832.57","$489,604.50",,,,,,"$434,788.00",,,"$31,446.74",,"$657,790.47","$2,688,070.81",,,
1,106618603,Valley Grove SD,Venango,"$11,560,574.32","$6,607,571.46",,"$28,011.13",,,,,,,,"$681,633.96",,,,,,"$453,820.30","$7,315.00","$1,821,486.36","$16,567.63","$341,903.64",,,,,,"$195,288.00",,,,,"$277,076.92","$1,129,899.92",,,
1,105628302,Warren County SD,Warren,"$45,668,423.99","$25,065,862.31",,"$1,272.80",,,"$375,945.64",,,,,"$4,088,315.00",,,,,,"$3,128,706.42","$147,455.00","$2,020,833.04","$84,725.32","$2,735,436.50",,,,,,"$1,058,716.00","$17,789.91",,,,"$1,380,587.91","$5,562,778.14",,,
1,101630504,Avella Area SD,Washington,"$6,431,737.73","$4,271,557.24",,"$13,450.67",,,,,,,,"$556,992.59",,,,,,"$431,131.29","$3,850.00",,"$9,696.03","$251,490.93",,,,,,"$105,057.00",,,,,"$121,864.27","$666,647.71",,,
1,101630903,Bentworth SD,Washington,"$10,337,952.47","$6,287,795.51",,"$33,009.13",,,,,,,,"$781,603.20",,,,,,"$552,695.54","$17,325.00","$366,488.99","$21,240.50","$399,118.19",,,,,,"$210,735.00",,,,,"$342,456.55","$1,325,484.86",,,
1,101631003,Bethlehem-Center SD,Washington,"$13,633,434.89","$8,715,207.71",,"$27,299.07",,,,,,,,"$997,015.16",,,,,,"$1,493,115.30","$25,410.00",,"$22,743.89","$465,563.32",,,,,,"$252,070.00",,,,,"$389,699.19","$1,245,311.25",,,
1,101631203,Burgettstown Area SD,Washington,"$10,768,155.57","$6,283,067.47",,,,,,,,,,"$870,828.53",,,,,,"$644,698.35","$12,705.00","$373,705.32","$21,515.05","$532,140.45",,"$20,000.00",,,,"$239,888.00",,,,,"$370,679.08","$1,398,928.32",,,
1,101631503,California Area SD,Washington,"$9,624,100.47","$5,813,339.58",,,,,,,,,,"$640,428.05",,,,,,"$682,780.72","$6,930.00","$681,975.14","$16,658.15","$407,083.08",,,,,,"$173,671.00",,,,,"$239,880.42","$961,354.33",,,
1,101631703,Canon-McMillan SD,Washington,"$22,843,229.51","$11,434,163.35",,"$22,784.45",,,,,,,,"$2,057,026.15",,,,,,"$1,204,758.86","$163,625.00","$589,894.44","$97,809.24","$925,584.45",,,,,,"$537,616.00",,,,,"$1,209,130.16","$4,600,837.41",,,
1,101631803,Charleroi SD,Washington,"$13,718,097.00","$7,814,941.00",,"$25,989.00",,,,,,,,"$1,140,026.00",,,,,,"$534,863.00","$10,674.00","$951,110.00","$10,095.00","$643,906.00",,,,,,"$373,079.00",,,,,"$484,889.00","$1,728,525.00",,,
1,101631903,Chartiers-Houston SD,Washington,"$7,900,559.59","$4,746,831.53",,$252.00,,,,,,,,"$644,114.66",,,,,,"$222,470.26","$16,170.00","$399,247.16","$24,654.60","$312,347.53",,,,,,"$203,265.00",,,,,"$279,684.42","$1,051,522.43",,,
1,101632403,Fort Cherry SD,Washington,"$10,133,714.48","$6,447,371.59",,,,,"$70,673.48",,,,,"$788,971.78",,,,,,"$569,573.60","$8,470.00",,"$19,129.05","$449,718.23",,,,,,"$214,635.00","$7,432.12",,,,"$338,761.86","$1,218,977.77",,,
1,101633903,McGuffey SD,Washington,"$16,793,357.76","$10,193,262.23",,"$18,752.05",,,"$48,480.56",,,,,"$1,537,333.34",,,,,,"$947,395.38","$11,550.00","$403,030.46","$32,506.04","$873,264.02",,,,,,"$339,263.00","$6,410.77",,"$2,930.00",,"$478,642.09","$1,900,537.82",,,
1,101636503,Peters Township SD,Washington,"$15,002,544.60","$5,413,906.68",,"$4,513.65",,,,,,,,"$1,589,122.85",,,,,,"$720,919.73","$137,445.00","$647,259.55","$88,544.89","$731,178.23",,,,,,"$335,813.00",,,,,"$1,066,055.92","$4,267,785.10",,,
1,101637002,Ringgold SD,Washington,"$22,369,233.13","$12,739,247.06",,"$18,955.60",,,,,"$2,695.00",,,"$2,049,312.10",,,,,,"$1,630,989.49","$75,845.00","$390,101.18","$53,330.07","$1,219,589.73",,"$20,000.00",,,,"$540,337.00",,,,,"$757,247.71","$2,871,583.19",,,
1,101638003,Trinity Area SD,Washington,"$21,913,538.57","$11,673,161.93",,"$10,827.56",,,"$29,195.94",,,,,"$2,146,115.48",,,,,,"$1,422,067.28","$28,490.00","$523,143.32","$59,672.66","$1,287,696.98",,,,,,"$522,843.00","$5,716.47",,"$60,000.00",,"$864,645.89","$3,279,962.06",,,
1,101638803,Washington SD,Washington,"$15,951,067.16","$8,745,968.91",,"$47,283.25",,,,,,,,"$1,450,235.00",,,,,,"$290,316.23","$29,645.00","$1,516,846.87","$34,173.15","$1,120,179.87",,,,,,"$377,046.00",,,"$33,415.00",,"$447,231.57","$1,858,726.31",,,
1,119648703,Wayne Highlands SD,Wayne,"$18,115,304.61","$8,265,596.18",,"$50,121.31",,,"$11,274.34",,"$4,690.00",,,"$1,648,207.68",,,,,,"$1,636,531.76","$17,325.00","$390,094.33","$46,825.73","$1,154,046.93",,"$45,000.00",,,,"$365,319.00","$4,314.47",,,,"$874,084.14","$3,601,873.74",,,
1,119648903,Western Wayne SD,Wayne,"$15,892,388.49","$5,044,283.48",,"$192,271.59",,,,,,,,"$1,184,254.24","$1,563,923.00",,,,,"$2,544,031.73","$34,650.00","$1,098,974.42","$38,652.72","$876,971.07",,"$44,685.60",,,,"$239,366.00",,,,,"$609,794.49","$2,420,530.15",,,
1,107650603,Belle Vernon Area SD,Westmoreland,"$17,317,032.19","$9,688,567.04",,,,,,,,,,"$1,625,441.53",,,,,,"$922,173.02","$21,175.00",,"$48,650.10","$942,568.00",,"$15,163.75",,,,"$444,877.00",,,,,"$731,709.17","$2,876,707.58",,,
1,107650703,Burrell SD,Westmoreland,"$11,910,483.00","$5,846,353.49",,"$51,519.86",,,,,,,,"$1,151,724.93",,,,,,"$756,035.71","$33,110.00","$581,847.46","$32,283.10","$701,646.08",,"$23,800.00",,,,"$268,508.00",,,,,"$480,807.22","$1,982,847.15",,,
1,107651603,Derry Area SD,Westmoreland,"$19,604,645.80","$11,292,226.61",,"$130,958.87",,,"$51,156.93",,"$2,030.00",$40.00,,"$1,625,547.82",,,,,,"$1,090,225.05","$59,290.00","$801,774.68","$40,647.63","$969,338.30",,,,,,"$392,930.00","-$2,986.16",,"$1,585.00",,"$612,637.24","$2,537,243.83",,,
1,107652603,Franklin Regional SD,Westmoreland,"$16,224,241.82","$6,944,702.01",,"$10,582.32",,,,,,,,"$1,795,260.96",,,,,,"$1,082,730.17","$55,055.00","$276,419.17","$67,304.34","$837,350.16",,,,,,"$334,456.00",,,,,"$956,103.98","$3,864,277.71",,,
1,107653102,Greater Latrobe SD,Westmoreland,"$20,750,727.23","$10,682,102.20",,"$104,743.43",,,,,,,,"$2,166,279.81",,,,,,"$1,198,273.62","$73,535.00","$611,363.63","$70,549.76","$753,861.08",,"$13,680.37",,,,"$516,843.00",,,,,"$919,320.43","$3,640,174.90",,,
1,107653203,Greensburg Salem SD,Westmoreland,"$19,096,998.53","$10,215,673.12",,"$66,745.29",,,,,,,,"$1,950,589.62",,,,,,"$928,755.27","$48,125.00","$945,066.16","$54,839.41","$829,795.49",,,,,,"$427,212.00",,,,,"$715,626.07","$2,914,571.10",,,
1,107653802,Hempfield Area SD,Westmoreland,"$33,002,384.00","$17,814,213.00",,"$180,050.00",,,,,,,,"$3,378,892.00",,,,,,"$2,190,091.00","$110,495.00","$143,168.00","$118,716.00","$1,259,957.00",,"-$20,000.00",,,,"$802,559.00",,,,,"$1,331,663.00","$5,692,580.00",,,
1,107654103,Jeannette City SD,Westmoreland,"$13,184,701.88","$7,942,367.55",,"$52,776.70",,,,,,,,"$1,036,420.92",,,,,,"$246,633.47","$8,855.00","$1,181,656.09","$19,364.42","$628,591.89",,"$30,000.00",,,,"$247,552.00",,,"$28,000.00",,"$349,905.65","$1,412,578.19",,,
1,107654403,Kiski Area SD,Westmoreland,"$30,526,598.64","$15,796,870.23",,"$81,939.74",,,,,,,,"$2,528,876.69",,,,,,"$2,557,731.25","$63,910.00","$2,494,093.04","$69,772.32","$1,167,343.65",,,,,,"$630,145.00",,,"$4,587.87",,"$1,057,568.71","$4,073,760.14",,,
1,107654903,Ligonier Valley SD,Westmoreland,"$11,231,213.98","$5,785,807.51",,"$66,181.00",,,,,,,,"$1,147,682.22",,,,,,"$1,338,085.63","$36,960.00","$554,948.18","$34,224.78","$323,787.63",,"$24,060.00",,,,"$167,418.00",,,,,"$280,913.69","$1,471,145.34",,,
1,107655803,Monessen City SD,Westmoreland,"$10,027,422.21","$6,250,204.66",,"$31,796.87",,,,,,,,"$680,674.61",,,,"$389,583.30",,"$318,829.19","$10,395.00","$73,990.45",,"$527,571.11",,,,,,"$220,893.00",,,,,"$275,270.11","$1,248,213.91",,,
1,107655903,Mount Pleasant Area SD,Westmoreland,"$16,398,666.52","$9,034,932.02",,"$50,476.81",,,,,,,,"$1,459,191.65",,,,,,"$1,079,264.72","$51,590.00","$616,118.60","$37,282.50","$834,960.88",,"$74,383.00",,,,"$377,526.00",,,"$3,721.94",,"$527,070.42","$2,252,147.98",,,
1,107656303,New Kensington-Arnold SD,Westmoreland,"$21,483,987.89","$12,063,014.81",,"$32,187.70",,,,,,,,"$1,947,553.16",,,,,,"$856,775.64",,"$902,004.60","$42,368.74","$1,281,047.13",,,,,,"$480,928.00",,,,,"$767,587.37","$3,110,520.74",,,
1,107656502,Norwin SD,Westmoreland,"$30,539,820.12","$15,780,169.86",,"$7,192.92",,,,,,,,"$2,631,536.76",,,,,,"$1,262,152.61","$84,315.00","$2,337,913.91","$98,050.63","$951,503.86",,,,,,"$671,460.00",,,,,"$1,243,841.32","$4,971,683.25",,,"$500,000.00"
1,107657103,Penn-Trafford SD,Westmoreland,"$26,079,700.51","$14,066,212.91",,,,,,,,,,"$2,398,968.36",,,,,,"$1,163,930.46","$40,046.63","$1,553,455.36","$70,507.70","$1,022,093.53",,,,,,"$685,156.00",,,,,"$1,061,204.89","$4,018,124.67",,,
1,107657503,Southmoreland SD,Westmoreland,"$16,828,761.09","$9,598,784.30",,"$69,659.02",,,,,,,,"$1,416,741.44",,,,,,"$1,102,978.11","$24,640.00","$535,484.27","$35,152.82","$938,977.48",,"$40,000.00",,,,"$357,264.00",,,,,"$540,881.16","$2,168,198.49",,,
1,107658903,Yough SD,Westmoreland,"$17,707,414.69","$9,774,090.91",$119.76,"$57,458.92",,,,,,,,"$1,586,988.28",,,,,,"$1,350,145.40",,"$698,440.19","$38,165.51","$768,608.50",,"$25,000.00",,,,"$401,277.00",,,"$15,000.00",,"$573,878.84","$2,418,241.38",,,
1,119665003,Lackawanna Trail SD,Wyoming,"$10,761,407.94","$5,623,757.01",,"$12,028.34",,,,,,,,"$985,315.34",,,,"$319,500.00",,"$1,400,627.83","$24,640.00","$3,615.94","$18,574.80","$531,509.71",,,,,,"$181,454.00",,,$600.00,,"$340,146.07","$1,319,638.90",,,
1,118667503,Tunkhannock Area SD,Wyoming,"$21,434,577.66","$11,131,626.93",,"$141,523.72",,,"$69,821.16",,,$200.00,,"$1,749,468.96",,,,"$331,783.30",,"$1,893,394.02","$16,555.00","$780,749.83","$45,931.08","$1,144,960.41",,"$20,000.00",,,,"$401,678.00","$8,159.49",,,,"$740,014.68","$2,958,711.08",,,
1,112671303,Central York SD,York,"$23,244,069.47","$7,687,477.74",,"$302,833.75",,,,,,,,"$2,047,112.27",,,,,,"$1,253,939.92","$156,695.00","$3,411,188.67","$110,660.51","$1,062,721.99",,,,,,"$692,131.00",,,,,"$1,442,633.68","$5,076,674.94",,,
1,112671603,Dallastown Area SD,York,"$26,555,902.63","$9,096,604.49",,"$92,841.40",,,,,,$40.00,,"$2,673,692.09",,,,,,"$1,611,740.27","$80,080.00","$1,135,087.87","$106,247.22","$1,381,902.03",,"$60,000.00",,,,"$650,028.00",,,,,"$1,841,651.52","$7,825,987.74",,,
1,112671803,Dover Area SD,York,"$24,702,083.22","$11,369,733.56",,"$59,247.70",,,"$163,242.14",,,,,"$1,993,897.83",,,,,,"$1,122,222.38","$48,895.00","$3,001,699.63","$23,464.92","$1,277,551.26",,,,,,"$560,822.00","$12,452.07",,,,"$983,745.33","$4,085,109.40",,,
1,112672203,Eastern York SD,York,"$15,562,780.29","$7,542,305.95",,"$55,315.89",,,,,,,,"$1,850,738.21",,,,,,"$886,375.47","$35,035.00","$647,769.99","$45,641.34","$732,790.26",,,,,,"$374,675.00",,,"$1,400.00",,"$668,065.57","$2,722,667.61",,,
1,112672803,Hanover Public SD,York,"$7,643,353.00","$2,980,711.00",,"$44,000.00",,,,,,$240.00,,"$861,424.00",,,,,,"$110,661.00",,"$345,457.00","$34,411.00","$574,628.00",,,,,,"$196,627.00",,,,,"$489,985.00","$2,005,209.00",,,
1,112674403,Northeastern York SD,York,"$23,247,417.79","$11,068,936.58",,"$221,719.46",,,,,,,,"$1,863,453.61",,,,,,"$1,126,214.48","$40,810.00","$1,306,528.76","$68,435.17","$1,285,340.05",,"$13,273.98",,,,"$542,734.00",,,,,"$1,113,070.93","$4,596,900.77",,,
1,115674603,Northern York County SD,York,"$15,634,839.81","$7,430,537.93",,"$33,078.76",,,"$64,806.25",,,$80.00,,"$1,615,831.30",,,,,,"$1,102,383.01","$31,570.00","$641,417.41","$58,370.56","$724,573.43",,"$10,500.00",,,,"$384,133.00",,,,,"$740,092.33","$2,797,465.83",,,
1,112675503,Red Lion Area SD,York,"$31,759,029.00","$15,076,722.00",,"$185,548.00",,,"$10,276.00",,,,,"$3,127,260.00",,,,,,"$2,124,074.00","$151,690.00","$1,016,952.00","$101,194.00","$1,901,008.00",,,,,,"$971,650.00","$3,642.00",,,,"$1,408,615.00","$5,680,398.00",,,
1,112676203,South Eastern SD,York,"$19,304,216.91","$8,871,977.79",,"$11,272.37",,,"$39,301.04",,,,,"$1,915,914.02",,,,,,"$1,253,225.23","$40,040.00","$1,581,593.73","$47,523.05","$993,986.50",,,,,,"$481,931.00","$11,861.38",,,,"$824,194.85","$3,231,395.95",,,
1,112676403,South Western SD,York,"$21,727,635.39","$10,063,257.59",,"$128,643.95",,,,,,,,"$2,080,732.56",,,,,,"$710,168.62","$55,825.00","$1,725,844.39","$76,390.58","$1,120,816.51",,,,,,"$521,680.00",,,,,"$1,046,527.39","$4,197,748.80",,,
1,112676503,Southern York County SD,York,"$18,163,349.85","$7,721,948.71",,"$62,476.50",,,,,,,,"$1,701,596.02",,,,,,"$760,047.00","$22,330.00","$2,182,427.40","$58,615.93","$1,058,660.29",,,,,,"$445,314.00",,,,,"$812,764.00","$3,337,170.00",,,
1,112676703,Spring Grove Area SD,York,"$23,500,969.23","$10,649,540.06",,"$179,622.05",,,,,,,,"$2,169,349.53",,,,,,"$1,568,835.44","$87,010.00","$2,148,517.35","$80,579.01","$998,486.59",,,,,,"$584,510.00",,,,,"$1,048,383.44","$3,986,135.76",,,
1,115219002,West Shore SD,York,"$30,846,309.09","$13,289,627.54",,"$110,655.04",,,,,,$129.00,,"$3,826,069.34",,,,,,"$1,411,116.51","$249,865.00","$726,708.78","$175,223.28","$1,288,299.17",,,,,,"$810,789.00",,,,,"$1,747,492.91","$7,210,333.52",,,
1,112678503,West York Area SD,York,"$14,811,940.00","$6,004,437.00",,"$101,985.00",,,,,,,,"$1,567,394.00",,,,,,"$824,293.00","$76,615.00","$1,040,725.00","$53,386.00","$1,063,941.00",,,,,,"$434,815.00",,,,,"$758,135.00","$2,886,214.00",,,
1,112679002,York City SD,York,"$91,950,171.00","$62,621,288.63",,"$93,281.41",,,,,,"$1,118.00",,"$6,081,008.87",,"$261,845.87",,"$2,003,604.15",,"$474,375.55","$11,165.00","$4,343,702.60","$128,164.32","$2,902,903.66",,"$74,980.26",,,,"$1,566,041.00",,,,,"$2,009,246.52","$9,377,445.16",,,
1,112679403,York Suburban SD,York,"$10,112,272.55","$2,140,335.84",,"$59,940.89",,,,,,,,"$1,176,701.69",,,,,,"$502,942.40","$58,135.00","$902,868.25","$65,581.06","$663,799.21",,,,,,"$171,965.00",,,,,"$863,387.91","$3,506,615.30",,,
3,103020407,A W Beattie Career Center,Allegheny,"$1,113,947.00",,,,,,"$432,011.00",,,,,,,,,,,,,,,,,,,,,,"$29,337.00",,,,"$128,288.00","$524,311.00",,,
3,103023807,Forbes Road CTC,Allegheny,"$1,136,248.79",,,,,,"$527,741.64",,,,,,,,,,,,,,,,,,,,,,"$28,335.41",,,,"$111,412.05","$468,759.69",,,
3,103027307,Parkway West CTC,Allegheny,"$971,465.00",,,,,,"$428,959.00",,,,,,,,,,,,,,,,,,,,,,"$30,982.00",,,,"$99,574.00","$411,950.00",,,
3,103028807,Steel Center for Career and Technical Education,Allegheny,"$1,245,652.10",,,,,,"$598,711.37",,,,"$3,522.92",,,,,,,,,,,,,,,,,,"$32,070.19",,,,"$111,747.05","$499,600.57",,,
3,128034607,Lenape Tech,Armstrong,"$1,367,217.85",,,,,,"$538,313.32",,,,,,,,,,,,,,"$9,784.31",,,"$9,495.00",,,,,"$26,287.36",,,,"$163,618.56","$619,719.30",,,
3,127041307,Beaver County CTC,Beaver,"$1,174,048.72",,,,,,"$596,659.45",,,,,,,,,,,,,,,,,,,,,,,,,,"$110,908.57","$466,480.70",,,
3,108051307,Bedford County Technical Center,Bedford,"$604,323.14",,,,,,"$399,716.96",,,,,,,,,,,,,,,,,"$3,700.00",,,,,"$25,196.07",,,,"$36,374.38","$139,335.73",,,
3,114060557,Berks CTC,Berks,"$2,805,103.11",,,,,,"$1,300,854.62",,,,,,,,,,"$132,723.59",,,,,,,,,,,,"$75,218.28",,,,"$266,576.99","$1,029,729.63",,,
3,114067107,Reading Muhlenberg CTC,Berks,"$2,259,151.35",,,,,,"$1,028,555.54",,,,,,,,,,,,,,,,,,,,,,"$46,161.82",,,,"$237,524.71","$946,909.28",,,
3,108070607,Greater Altoona CTC,Blair,"$1,845,568.28",,,,,,"$936,539.71",,,,,,,,,,,,,,,,,,,,,,"$44,336.65",,,,"$166,688.50","$698,003.42",,,
3,117080607,Northern Tier Career Center,Bradford,"$733,003.00",,,,,,"$389,978.00",,,,,,,,,,,,,,,,,,,,,,,,,,"$69,103.00","$273,922.00",,,
3,122091457,Bucks County Technical High School,Bucks,"$3,793,870.00",,,,,,"$1,059,808.00",,,,,,,,,,,,,,"$27,140.00",,,,,,,,"$66,443.00",,,,"$541,195.00","$2,099,284.00",,,
3,122097007,Middle Bucks Institute of Technology,Bucks,"$1,294,809.14",,,,,,"$412,081.63",,,,,,,,,,,,,,,,,,,,,,"$34,025.88",,,,"$162,523.74","$686,177.89",,,
3,122099007,Upper Bucks County Technical School,Bucks,"$1,194,262.77",,,,,,"$424,349.20",,,,,,,,,,,,,,,,,,,,,,"$29,805.55",,,,"$145,410.83","$594,697.19",,,
3,104101307,Butler County AVTS,Butler,"$1,110,571.00",,,,,,"$687,373.00",,,,,,,,,,,,,,,,,,,,,,"$41,312.00",,,,"$77,215.00","$304,671.00",,,
3,108110307,Admiral Peary AVTS,Cambria,"$795,797.58",,,,,,"$402,717.26",,,,,,,,,,,,,,,,,,,,,,"$21,896.18",,,,"$76,500.56","$294,683.58",,,
3,108112607,Greater Johnstown CTC,Cambria,"$1,041,679.97",,,,,,"$508,896.59",,,,,,,,,,,,,,,,,,,,,,"$15,883.42",,,,"$112,637.17","$404,262.79",,,
3,121131507,Carbon Career & Technical Institute,Carbon,"$981,151.00",,,,,,"$352,973.00",,,,,,,,,,,,,,"$6,682.00",,,,,,,,,,,,"$110,897.00","$510,599.00",,,
3,110141607,Central PA Institute of Science & Technology,Centre,"$1,339,579.76",,,,,,"$665,755.33",,,,,,,,,,,,,,,,,"$30,000.00",,,,,"$20,760.87",,"$100,000.00",,"$89,922.13","$433,141.43",,,
3,124151607,Chester County Technical College HS,Chester,"$3,349,560.00",,,,,,"$1,393,341.00",,,,,,,,,,,,,,,,,,,,,,"$60,212.00",,$96.00,,"$400,384.00","$1,495,527.00",,,
3,106161357,Clarion County Career Center,Clarion,"$777,833.47",,,,,,"$405,431.84",,,,,,,,,,,,,,,,,"$21,131.00",,,,,"$17,431.34",,,,"$69,463.25","$264,376.04",,,
3,110171607,Clearfield County CTC,Clearfield,"$1,093,363.05",,,,,,"$541,956.00",,,,,,,,,,,,,,,,,,,,,,"$18,649.60",,"$25,624.00",,"$101,515.33","$405,618.12",,,
3,116191757,Columbia-Montour AVTS,Columbia,"$1,220,887.00",,,,,,"$474,743.00",,,,,,,,,,,,,,"$11,537.00",,,,,,,,"$29,968.00",,,,"$145,215.00","$559,424.00",,,
3,105201407,Crawford County CTC,Crawford,"$1,088,603.78",,,,,,"$559,687.75",,,,,,,,,,,,,,,,,,,,,,"$24,733.97",,,,"$96,801.34","$407,380.72",,,
3,115211657,Cumberland Perry AVTS,Cumberland,"$1,273,302.19",,,,,,"$636,965.26",,,,,,,,,,,,,,,,,,,,,,"$42,491.51",,,,"$122,155.16","$471,690.26",,,
3,115221607,Dauphin County Technical School,Dauphin,"$2,455,921.11",,,,,,"$928,550.28",,,,,,,,,,,,,,"$17,869.68",,,,,,,,"$44,886.49",,,,"$296,699.69","$1,167,914.97",,,
3,125232407,Delaware County Technical High School,Delaware,"$2,069,814.00",,,,,,"$973,785.00",,,,,,,,,,,,,,,,,,,,,,"$44,547.00",,,,"$210,949.00","$840,533.00",,,
3,105252807,Erie County Technical School,Erie,"$1,222,683.34",,,,,,"$626,440.84",,,,,,,,,,,,,,,,,,,,,,"$34,985.20",,,,"$118,958.07","$442,299.23",,,
3,101266007,Connellsville Area Career & Technical Center,Fayette,"$1,027,694.57",,,,,,"$445,408.65",,,,,,,,,,,,,,,,,,,,,,"$25,271.41",,,,"$112,380.03","$444,634.48",,,
3,101262507,Fayette County Career & Technical Institute,Fayette,"$1,357,607.01",,,,,,"$656,763.46",,,,,,,,,,"$5,000.00",,,,,,,,"$2,266.00",,,,"$27,253.96",,,,"$116,430.48","$549,893.11",,,
3,112282307,Franklin County CTC,Franklin,"$1,313,854.71",,,,,,"$688,046.61",,,,,,,,,,,,,,,,,,,,,,"$42,956.00",,,,"$118,435.79","$464,416.31",,,
3,111292507,Fulton County AVTS,Fulton,"$250,171.00",,,,,,"$151,800.00",,,,,,,,,,,,,,,,,,,,,,"$10,246.00",,,,"$18,165.00","$69,960.00",,,
3,101302607,Greene County CTC,Greene,"$599,172.97",,,,,,"$314,767.91",,,,,,,,,,,,,,,,,,,,,,"$16,811.08",,,,"$56,238.81","$211,355.17",,,
3,111312607,Huntingdon County CTC,Huntingdon,"$503,799.33",,,,,,"$252,459.46",,,,,,,,,,,,,,,,,,,,,,"$15,305.90",,,,"$49,969.33","$186,064.64",,,
