Cat,AUN,school_district,county,total_state_rev,bef,formula_funding,bef_soc_sec_2122,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Vocational Education 7220,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",School Safety and Security Grants 7361,Other Safe Schools Grants 7369,Vocational Training of the Unemployed 7400,Project 720/High School Reform 7503,Ready to Learn Block Grant 7505,PAsmart Grants 7506,Supplemental Equipment Grants 7509,Continuity of Education and Equity Grants 7521,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
1,107657103,Penn-Trafford SD,Westmoreland,"$27,023,328.11","$15,736,809.74","$14,635,387.77","$1,101,421.97",,,,,"$1,680.00",,,"$2,612,208.28",,,,,,"$1,120,615.22","$100,100.00","$500,207.08","$71,459.30","$1,020,842.51",,"$48,177.00",,,"$580,222.00",,,,,,,"$5,181,006.98","$50,000.00",,
1,107657503,Southmoreland SD,Westmoreland,"$17,325,683.39","$10,452,302.14","$9,909,165.46","$543,136.68",,"$2,268.82",,,,,,"$1,500,540.25",,,,,,"$584,945.06","$22,330.00","$687,553.98","$32,335.96","$938,169.48",,,,,"$357,264.00",,,,,,,"$2,747,973.70",,,
1,107658903,Yough SD,Westmoreland,"$18,569,098.47","$10,615,795.46","$10,052,191.21","$563,604.25",,"$61,416.28",,,,,,"$1,743,627.85",,,,,,"$1,502,276.90","$23,100.00","$609,084.12","$32,583.40","$768,702.46","$30,294.56","$12,125.62",,,"$401,277.00",,,,,,,"$2,762,452.82",,"$6,362.00",
1,119665003,Lackawanna Trail SD,Wyoming,"$10,555,588.00","$6,209,857.00","$5,881,408.00","$328,449.00",,,,,,,,"$1,068,325.00",,,,,,"$883,484.00","$10,395.00","$3,236.00","$17,378.00","$531,449.00",,,,,"$181,454.00",,,,,,,"$1,650,010.00",,,
1,118667503,Tunkhannock Area SD,Wyoming,"$22,339,385.06","$12,192,081.70","$11,430,968.86","$761,112.84",,"$83,929.78",,"$38,151.00",,$160.00,,"$1,867,224.75",,,,,,"$1,952,748.01","$12,705.00","$865,105.67","$39,660.85","$1,145,609.57",,,,,"$401,678.00",,"$7,122.32",,,,,"$3,733,208.41",,,
1,112671303,Central York SD,York,"$25,732,311.72","$10,842,885.74","$9,194,030.90","$1,648,854.84",,"$336,053.49",,,,,,"$2,340,277.53",,,,,,"$1,294,205.45","$169,400.00","$1,146,314.71","$105,773.64","$1,076,543.46","$34,999.00",,,,"$581,460.00",,,,,,,"$7,804,398.70",,,
1,112671603,Dallastown Area SD,York,"$31,444,928.18","$13,141,365.25","$11,020,170.26","$2,121,194.99",,"$182,421.78",,,,,,"$3,313,610.82",,,,,,"$1,870,218.54","$73,535.00","$844,393.07","$113,027.64","$1,388,357.96",,"$90,000.00",,,"$650,028.00",,,,"$11,614.12",,,"$9,766,356.00",,,
1,112671803,Dover Area SD,York,"$27,044,678.86","$13,435,764.91","$12,264,828.19","$1,170,936.72",,"$92,587.85",,"$174,437.00",,,,"$2,233,387.59",,,,,,"$1,498,545.74","$40,425.00","$2,060,068.60","$61,915.13","$1,277,339.25",-$0.14,,,,"$560,822.00","$5,833.40","$16,265.87",,,,,"$5,587,286.66",,,
1,112672203,Eastern York SD,York,"$17,563,426.80","$9,019,865.84","$8,265,324.47","$754,541.37",,"$126,542.78",,,,,,"$2,073,641.37",,,,,,"$997,295.29","$25,410.00","$526,818.13","$41,908.74","$732,457.09",,"$17,457.79",,,"$374,675.00",,,,,,,"$3,627,354.77",,,
1,112672803,Hanover Public SD,York,"$10,514,667.00","$4,764,749.00","$3,961,345.00","$803,404.00",,"$23,660.00",,"$38,700.00",,$40.00,,"$1,126,933.00",,,,,,"$425,372.00","$27,335.00","$431,883.00","$36,349.00","$574,379.00",,,,,"$196,627.00",,"$6,475.00",,,,"-$167,978.00","$3,030,143.00",,,
1,112674403,Northeastern York SD,York,"$26,123,392.16","$13,752,465.32","$12,470,968.95","$1,281,496.37",,"$161,681.93",,,,$240.00,,"$2,211,027.76",,,,,,"$999,325.50","$27,720.00","$874,868.88","$69,572.61","$1,288,622.52",,,,,"$542,734.00",,,,,,,"$6,195,133.64",,,
1,115674603,Northern York County SD,York,"$17,573,460.63","$8,812,054.13","$8,023,552.18","$788,501.95",,"$56,380.53",,"$29,595.00",,,,"$1,842,947.21",,,,,,"$1,290,818.82","$26,180.00","$568,531.06","$56,652.87","$728,326.19",,,,,"$384,133.00",,,,"$1,797.65",,,"$3,776,044.17",,,
1,112675503,Red Lion Area SD,York,"$36,015,626.00","$17,585,619.00","$15,911,023.00","$1,674,596.00",,"$77,848.00",,"$84,886.00",,,,"$3,507,377.00",,,,,,"$2,546,467.00","$180,565.00","$1,133,008.00","$97,711.00","$1,899,500.00",,,,,"$849,464.00",,"$10,258.00",,,,,"$8,042,923.00",,,
1,112676203,South Eastern SD,York,"$19,327,409.99","$10,025,046.47","$9,143,880.30","$881,166.17",,"$40,218.69",,"$121,320.28",,,,"$1,982,832.53",,,,,,"$1,097,696.23","$32,725.00","$273,233.71","$43,294.96","$994,854.57",,,,,"$438,108.00",,,,,,,"$4,278,079.55",,,
1,112676403,South Western SD,York,"$24,572,434.13","$12,553,553.78","$11,170,877.25","$1,382,676.53",,"$208,576.18",,,,,,"$2,430,415.61",,,,,,"$790,199.39","$55,440.00","$413,001.44","$78,115.92","$1,121,372.79","$45,000.00",,,,"$521,680.00",,,,,,,"$6,355,079.02",,,
1,112676503,Southern York County SD,York,"$18,470,731.00","$9,210,078.00","$8,291,152.00","$918,926.00",,"$47,361.29",,,,,,"$1,969,762.61",,,,,,"$994,621.50","$24,255.00","$246,180.19","$55,611.28","$1,060,525.23","$134,858.00",,,,"$386,378.00",,,,,,,"$4,341,099.90",,,
1,112676703,Spring Grove Area SD,York,"$26,399,492.85","$12,883,531.57","$11,604,251.23","$1,279,280.34",,"$125,121.07",,,,,,"$2,557,861.93",,,,,,"$1,590,051.94","$55,440.00","$886,144.66",,"$999,003.20",,,,,"$513,525.00",,,,,,,"$6,788,813.48",,,
1,115219002,West Shore SD,York,"$34,916,341.77","$16,456,613.05","$14,555,193.75","$1,901,419.30",,"$213,353.53",,,,$120.00,,"$4,327,451.10",,,,,,"$1,655,904.00","$146,685.00","$143,081.92","$147,334.72","$1,285,530.13",,,,,"$810,789.00","$13,611.16",,,,,,"$9,715,868.16",,,
1,112678503,West York Area SD,York,"$17,663,370.00","$8,232,733.00","$7,301,485.00","$931,248.00",,"$183,092.00",,,,$40.00,,"$1,847,948.00",,,,,,"$581,291.00","$42,735.00","$671,929.00","$50,664.00","$1,062,576.00","$79,733.00",,,,"$402,398.00",,,,,,,"$4,508,231.00",,,
1,112679002,York City SD,York,"$111,707,604.39","$79,077,567.23","$76,287,931.14","$2,789,636.09",,"$141,527.16",,,,,,"$7,167,592.87",,"$330,000.00",,"$2,574,151.14",,"$326,132.94","$6,160.00","$1,992,849.85","$131,018.00","$2,902,053.79",,"$417,986.25",,,"$1,566,041.00",,,,$360.00,,,"$15,074,164.16",,,
1,112679403,York Suburban SD,York,"$12,226,596.92","$4,370,589.14","$3,420,524.89","$950,064.25",,"$246,504.51",,,,,,"$1,379,194.55",,,,,,"$446,903.26","$47,355.00","$255,626.51","$64,478.36","$663,736.43",,,,,"$171,965.00",,,,,,,"$4,580,244.16",,,
3,112015106,Adams County Technical Institute,Adams,"$294,344.32",,,,,,,"$249,448.00",,,,,,,,,,,,,,,,,,,,,"$44,896.32",,,,,,,,
3,103020407,A W Beattie Career Center,Allegheny,"$1,799,823.64",,,,,,,"$779,145.00",,,,,,,,,,,,,,,,,,,,,"$67,250.91",,,,"$166,075.90","$787,351.83",,,
3,103023807,Forbes Road CTC,Allegheny,"$1,509,366.91",,,,,,,"$771,955.40",,,,,,,,,,,,,,,,,,,,,"$56,777.95",,,,"$114,967.91","$565,665.65",,,
3,103027307,Parkway West CTC,Allegheny,"$1,602,011.00",,,,,,,"$843,422.00",,,,,,,,,,,,,,,,,,,,,"$77,370.00",,,,"$99,848.00","$581,371.00",,,
3,103028807,Steel Center for Career and Technical Education,Allegheny,"$1,885,422.00",,,,,,,"$890,854.00",,,,,,,,,,,,,,,,,,,,,"$100,751.00",,"$10,502.00",,"$150,036.00","$733,279.00",,,
3,128034607,Lenape Tech,Armstrong,"$1,805,449.52",,,,,,,"$713,937.00",,,,,,,,,,,,,,,"$30,616.50",,,,,,"$43,384.28",,,,"$193,811.39","$823,700.35",,,
3,127041307,Beaver County CTC,Beaver,"$1,302,393.08",,,,,,,"$746,024.00",,,,,,,,,,,,,,,,,,,,,"$50,974.28",,,,"$87,405.72","$417,989.08",,,
3,108051307,Bedford County Technical Center,Bedford,"$545,233.11",,,,,,,"$297,253.72",,,,,,,,,,,,,,,,,,,,,"$26,137.30",,,,"$37,473.85","$184,368.24",,,
3,114060557,Berks CTC,Berks,"$3,500,812.13",,,,,,,"$1,707,782.80",,,,,,,,,"$7,230.00",,,,,,,,,,,,"$131,819.80",,"$31,307.25",,"$292,720.01","$1,329,952.27",,,
3,114067107,Reading Muhlenberg CTC,Berks,"$3,410,253.00",,,,,,,"$1,611,643.00",,,,,,,,,,,,,,,,,,,,,"$98,226.00",,,,"$287,141.00","$1,413,243.00",,,
3,108070607,Greater Altoona CTC,Blair,"$2,543,589.17",,,,,,,"$1,299,210.20",,,,,,,,,,,,,,,,,,,,,"$80,761.13",,,,"$195,282.34","$968,335.50",,,
3,117080607,Northern Tier Career Center,Bradford,"$1,101,284.54",,,,,,,"$584,285.20",,,,,,,,,,,,,,,,,,,,,"$64,839.35",,,,"$77,459.47","$374,700.52",,,
3,122091457,Bucks County Technical High School,Bucks,"$4,787,531.00",,,,,,,"$1,458,363.00",,,,,,,,,,,,,"$26,431.00",,,,,,,,"$119,753.00",,,,"$554,952.00","$2,628,032.00",,,
3,122097007,Middle Bucks Institute of Technology,Bucks,"$1,860,525.66",,,,,,,"$648,469.03",,,,,,,,,,,,,,,,,,,,,"$114,886.79",,,,"$194,314.31","$902,855.53",,,
3,122099007,Upper Bucks County Technical School,Bucks,"$1,601,953.50",,,,,,,"$571,014.00",,,,,,,,,,,,,,,,,,,,,"$57,850.07",,"$200,000.00",,"$135,673.82","$637,415.61",,,
3,104101307,Butler County AVTS,Butler,"$1,475,376.00",,,,,,,"$857,470.00",,,,,,,,,,,,,,,,,,,,,"$74,212.00",,,,"$93,279.00","$450,415.00",,,
3,108110307,Admiral Peary AVTS,Cambria,"$1,165,630.20",,,,,,,"$591,611.29",,,,,,,,,,,,,,,,"$10,400.00",,,,,"$46,793.77","$3,424.00",,,"$85,818.04","$427,583.10",,,
3,108112607,Greater Johnstown CTC,Cambria,"$1,224,318.55",,,,,,,"$644,796.16",,,,,,,,,,,,,,,,,,,,,"$34,121.99",,"$5,499.50",,"$98,898.16","$441,002.74",,,
3,121131507,Carbon Career & Technical Institute,Carbon,"$1,447,987.00",,,,,,,"$483,452.00",,,,,,,,,,,,,"$3,888.00",,,,,,,,,,,,"$173,572.00","$787,075.00",,,
3,110141607,Central PA Institute of Science & Technology,Centre,"$1,577,459.61",,,,,,,"$779,237.40",,,,,,,,,,,,,,,,"$20,520.00",,,,,"$38,836.63",,,,"$125,586.11","$613,279.47",,,
3,124151607,Chester County Technical College HS,Chester,"$4,690,792.36",,,,,,,"$2,023,025.16",,,,,,,,,,,,,,,,,,,,,"$111,493.41",,"$149,190.62",,"$415,694.63","$1,991,388.54",,,
3,106161357,Clarion County Career Center,Clarion,"$761,643.96",,,,,,,"$428,787.60",,,,,,,,,,,,,,,,,,,,,"$29,458.03",,,,"$54,749.52","$248,648.81",,,
3,110171607,Clearfield County CTC,Clearfield,"$1,250,877.06",,,,,,,"$572,527.71",,,,,,,,,,,,,,,,,,,,,"$62,126.21",,,,"$112,252.57","$503,970.57",,,
3,116191757,Columbia-Montour AVTS,Columbia,"$1,731,770.00",,,,,,,"$658,194.00",,,,,,,,,,,,,"$11,208.00",,"$6,705.00",,,,,,"$52,504.00",,,,"$184,517.00","$818,642.00",,,
3,105201407,Crawford County CTC,Crawford,"$1,293,614.25",,,,,,,"$660,410.85",,,,,,,,,,,,,,,,,,,,,"$38,577.57",,,,"$106,234.83","$488,391.00",,,
3,115211657,Cumberland Perry Area Career & Technical Center,Cumberland,"$1,973,305.71",,,,,,,"$1,094,859.56",,,,,,,,,,,,,,,,,,,,,"$88,658.61",,,,"$139,042.10","$650,745.44",,,
3,115221607,Dauphin County Technical School,Dauphin,"$3,338,645.60",,,,,,,"$1,252,881.28",,,,,,,,,,,,,"$18,002.26",,,,,,,,"$84,492.80",,,,"$351,835.83","$1,631,433.43",,,
3,125232407,Delaware County Technical High School,Delaware,"$2,777,207.00",,,,,,,"$1,440,832.00",,,,,,,,,,,,,,,,,,,,,"$94,264.00",,,,"$211,920.00","$1,030,191.00",,,
3,105252807,Erie County Technical School,Erie,"$1,545,489.00",,,,,,,"$774,636.00",,,,,,,,,,,,,,,"$43,026.00","$41,143.00",,,,,"$56,320.00",,,,"$113,611.00","$516,753.00",,,
3,101266007,Connellsville Area Career & Technical Center,Fayette,"$1,427,843.23",,,,,,,"$535,178.00",,,"$174,912.00",,,,,,,,,,,,,,,,,,"$41,529.72",,,,"$119,588.26","$556,635.25",,,
3,101262507,Fayette County Career & Technical Institute,Fayette,"$1,945,644.79",,,,,,,"$844,390.84",,,,,,,,,,,,,,,,,,,,,"$47,658.81",,"$158,270.00",,"$161,777.11","$733,548.03",,,
3,112282307,Franklin County CTC,Franklin,"$1,919,257.64",,,,,,,"$973,302.32",,,,,,,,,,,,,,,,,,,,,"$80,446.22",,"$76,497.12",,"$139,701.48","$649,310.50",,,
3,111292507,Fulton County Center for Career and Technology,Fulton,"$293,214.00",,,,,,,"$157,858.00",,,,,,,,,,,,,,,,,,,,,"$12,438.00",,,,"$23,622.00","$99,296.00",,,
3,101302607,Greene County CTC,Greene,"$802,736.76",,,,,,,"$440,841.00",,,,,,,,,,,,,,,,,,,,,,,,,"$67,943.15","$293,952.61",,,
3,111312607,Huntingdon County CTC,Huntingdon,"$690,937.04",,,,,,,"$376,255.00",,,,,,,,,,,,,,,,,,,,,"$28,603.98",,,,"$49,845.92","$236,232.14",,,
3,128324207,Indiana County Technology Center,Indiana,"$1,440,314.98",,,,,,,"$747,921.86",,,,,,,,,"$13,750.00",,,,,,,"$10,861.44",,,,,"$41,084.83",,,,"$111,651.66","$515,045.19",,,
3,106333407,Jefferson County-DuBois AVTS,Jefferson,"$1,413,713.22",,,,,,,"$461,358.86",,,,,,,,,,,,,"$5,246.61",,,,,,,,"$34,599.13",,,,"$157,417.64","$755,090.98",,,
3,119354207,CTC of Lackawanna County,Lackawanna,"$2,095,608.00",,,,,,,"$878,737.00",,,,,,,,,,,,,,,,,,,,,"$245,103.00",,,,"$170,630.00","$801,138.00",,,
3,113363807,Lancaster County CTC,Lancaster,"$5,095,982.04",,,,,,,"$2,211,853.29",,,,,,,,,,,,,,,,,,,,,"$160,253.95",,"$567,873.00",,"$367,493.84","$1,788,507.96",,,
3,104374207,Lawrence County CTC,Lawrence,"$1,509,251.18",,,,,,,"$490,550.00",,,,,,,,,,,,,"$6,789.30",,,"$23,112.00",,,,,-$0.18,,,,"$149,332.65","$839,467.41",,,
3,113384307,Lebanon County CTC,Lebanon,"$1,801,191.33",,,,,,,"$777,818.16",,,,,,,,,,,,,,,,,,,,,"$54,617.53",,,,"$163,343.96","$805,411.68",,,
3,121393007,Lehigh Career & Technical Institute,Lehigh,"$6,045,322.07",,,,,,,"$2,777,436.94",,,,,,,,,,,,,,,,,,,,,"$178,697.38",,,,"$545,912.12","$2,543,275.63",,,
3,118408707,West Side CTC,Luzerne,"$1,408,395.28",,,,,,,"$560,324.00",,,,,,,,,,,,,,,,"$7,397.96",,,,,"$40,132.26",,,,"$142,727.89","$657,813.17",,,
3,118408607,Wilkes-Barre Area CTC,Luzerne,"$2,115,969.68",,,,,,,"$836,962.26",,,,,,,,,,,,,,,,,,,,,,,,,"$225,067.31","$1,053,940.11",,,
3,117414807,Lycoming CTC,Lycoming,"$473,428.59",,,,,,,"$286,968.00",,,,,,,,,,,,,,,,,,,,,"$10,350.05",,,,"$30,073.02","$146,037.52",,,
3,109420107,Seneca Highlands Career and Technical Center,McKean,"$736,632.61",,,,,,,"$453,839.02",,,,,,,,,,,,,,,,,,,,"$25,892.46",,,,,"$53,877.93","$203,023.20",,,
3,104435107,Mercer County Career Center,Mercer,"$1,263,193.00",,,,,,,"$613,441.00",,,,,,,,,,,,,,,,"$29,986.00",,,,,"$34,233.00",,,,"$101,119.00","$484,414.00",,,
3,111444307,Mifflin County Academy of Science and Technology,Mifflin,"$942,304.00",,,,,,,"$406,494.00",,,,,,,,,,,,,,,,,,,,,"$28,118.00",,"$69,985.00",,"$96,896.00","$340,811.00",,,
3,120454507,Monroe Career & Tech Inst,Monroe,"$4,507,430.00",,,,,,,"$1,316,203.00",,,,,,,,,,,,,,,,,,,,,"$81,907.00",,"$2,000,000.00",,"$202,246.00","$907,074.00",,,
3,123460957,Central Montco Technical High School,Montgomery,"$1,953,989.00",,,,,,,"$915,623.00",,,,,,,,,,,,,,,,,,,,,"$75,661.00",,,,"$161,696.00","$801,009.00",,,
3,123463507,Eastern Center for Arts & Technology,Montgomery,"$1,778,178.00",,,,,,,"$663,394.00",,,,,,,,,,,,,,,"$25,000.00",,,,,,"$48,349.00",,"$75,937.00",,"$170,207.00","$795,291.00",,,
3,123465507,North Montco Tech Career Center,Montgomery,"$2,497,872.43",,,,,,,"$851,800.32",,,,,,,,,,,,,,,,,,,,,"$78,117.43","$200,000.00",,,"$248,449.06","$1,119,505.62",,,
3,123469007,Western Montgomery CTC,Montgomery,"$1,318,412.47",,,,,,,"$607,666.33",,,,,,,,,,,,,,,"$7,431.50",,,,,,"$48,352.57",,,,"$108,522.95","$546,439.12",,,
3,120481107,Bethlehem AVTS,Northampton,"$2,322,843.68",,,,,,,"$1,180,908.09",,,,,,,,,,,,,,,,,,,,,"$70,195.72",,,,"$186,599.50","$885,140.37",,,
3,120483007,Career Institute of Technology,Northampton,"$1,570,898.00",,,,,,,"$703,977.00",,,,,,,,,,,,,,,,,,,,,"$49,833.00",,,,"$140,403.00","$675,246.00","$1,439.00",,
3,116495207,Northumberland County CTC,Northumberland,"$725,908.26",,,,,,,"$297,167.17",,,,,,,,,,,,,,,,,,,,,,,"$150,000.00",,"$50,086.70","$228,654.39",,,
3,126514007,Philadelphia AVTS,Philadelphia,"$13,106,499.78",,,,,,,"$7,675,835.00",,,,,,,,,,,,,,,,,,,,,"$387,397.20",,,,"$1,361,645.35","$3,681,622.23",,,
3,129546907,Schuylkill Technology Centers,Schuylkill,"$1,971,908.57",,,,,,,"$973,702.00",,,,,,,,,,,,,,,,"$6,398.00",,,,,"$64,445.55",,"$10,710.00",,"$152,886.15","$763,766.87",,,
3,108567807,Somerset County Technology Center,Somerset,"$1,214,980.36",,,,,,,"$526,339.41",,,,,,"$78,088.00",,,,,,,,,,,,,,,"$37,393.09",,"$41,650.00",,"$91,056.49","$440,453.37",,,
3,119584707,Susquehanna County CTC,Susquehanna,"$1,102,504.61",,,,,,,"$497,506.43",,,,,,,,,"$6,832.00",,,,,,,,,,,,"$32,090.01",,,,"$102,148.26","$463,927.91",,,
3,116606707,SUN Area Technical Institute,Union,"$1,466,639.10",,,,,,,"$652,859.00",,,,,,,,,,,,,,,,,,,,,"$47,702.29",,"$150,000.00",,"$112,432.72","$503,645.09",,,
3,106619107,Venango Technology Center,Venango,"$1,372,322.17",,,,,,,"$722,322.22",,,,,,,,,,,,,,,,,,,,,"$42,244.66",,,,"$117,459.86","$490,295.43",,,
3,101634207,Mon Valley CTC,Washington,"$949,120.81",,,,,,,"$502,471.00",,,,,,,,,,,,,,,,,,,,,"$43,781.64",,,,"$73,186.50","$329,681.67",,,
3,101638907,Western Area CTC,Washington,"$1,050,082.86",,,,,,,"$476,266.56",,,,,,,,,,,,,,,,,,,,,"$38,911.89",,"$67,278.54",,"$83,075.73","$384,550.14",,,
3,107651207,Central Westmoreland CTC,Westmoreland,"$2,383,201.41",,,,,,,"$1,180,475.37",,,,,,,,,,,,,,,,,,,,,"$89,640.61",,$330.00,,"$197,771.92","$914,983.51",,,
3,107652207,Eastern Westmoreland CTC,Westmoreland,"$917,964.54",,,,,,,"$474,162.08",,,,,,,,,,,,,,,,,,,,,"$37,752.62",,,,"$72,301.45","$333,748.39",,,
3,107656407,Northern Westmoreland CTC,Westmoreland,"$869,434.00",,,,,,,"$487,698.31",,,,,,,,,,,,,,,,,,,,,"$36,117.28",,,,"$40,555.57","$305,062.84",,,
3,112679107,York Co School of Technology,York,"$6,298,313.46",,,,,,,"$2,540,700.79",,,,,,,,,,,,,"$29,246.02",,,,,,,,"$138,516.39",,"$100,000.00",,"$618,936.65","$2,870,913.61",,,
4,197010542,Gettysburg Montessori CS,Adams,"$5,799.00",,,,,,,,,,,,,,,,,,,,"$2,343.00",,,,,,"$3,456.00",,,,,,,,,,
4,141019741,Vida CS,Adams,"$26,753.00",,,,,,,,,$360.00,,,,,,,,,,"$22,367.00","$4,026.00",,,,,,,,,,,,,,,,
4,102024758,Catalyst Academy CS,Allegheny,"$5,630.60",,,,,,,,,,,,,,,,,,,,"$1,848.30",,,,,,,,,,,"$3,782.30",,,,,
4,102020001,City CHS,Allegheny,"$38,248.00",,,,,,,,,,,,,,,,,,,,"$9,425.00",,,,,,"$28,823.00",,,,,,,,,,
4,199025446,Environmental CS at Frick Park,Allegheny,"$40,634.00",,,,,,,,,,,,,,,,,,,,"$17,664.00",,,,,,"$22,970.00",,,,,,,,,,
4,103029865,Life Male STEAM Academy CS,Allegheny,"$3,131.00",,,,,,,,,,,,,,,,,,,"$2,326.00",,,,,,,,,,,,$805.00,,,,,
4,102023030,Manchester Academic CS,Allegheny,"$82,646.00",,,,,,,,,,,,,,,,,,,"$19,000.00","$7,022.00",,"$36,834.00",,,,"$11,996.00",,,,,"$7,794.00",,,,,
4,102023217,Passport Academy CS,Allegheny,"$17,741.00",,,,,,,,,,,,,,,,,,,"$17,741.00",,,,,,,,,,,,,,,,,
4,103022481,Penn Hills CS of Entrepreneurship,Allegheny,"$41,934.00",,,,,,,,,,,,,,,,,,,,"$7,731.00",,,,,,"$22,536.00","$11,667.00",,,,,,,,,
4,115220003,Pennsylvania Distance Learning CS,Allegheny,"$87,580.00",,,,,,,,,,,,,,,,,,,,"$25,399.00",,,,,,"$12,181.00",,,,"$50,000.00",,,,,,
4,160028259,Propel CS-Braddock Hills,Allegheny,"$148,297.00",,,,,,,,,,,,,,,,,,,"$95,317.00","$15,327.00",,,,,,"$37,653.00",,,,,,,,,,
4,103020005,Propel CS-East,Allegheny,"$34,601.00",,,,,,,,,,,,,,,,,,,,"$6,805.00",,,,,,"$27,796.00",,,,,,,,,,
4,103024952,Propel CS-Hazelwood,Allegheny,"$17,884.00",,,,,,,,,,,,,,,,,,,"$13,020.00","$4,864.00",,,,,,,,,,,,,,,,
4,103020002,Propel CS-Homestead,Allegheny,"$51,899.00",,,,,,,,,,,,,,,,,,,,"$10,362.00",,,,,,"$41,537.00",,,,,,,,,,
4,103020003,Propel CS-McKeesport,Allegheny,"$42,237.00",,,,,,,,,,,,,,,,,,,,"$6,311.00",,,,,,"$35,926.00",,,,,,,,,,
4,103020004,Propel CS-Montour,Allegheny,"$40,100.00",,,,,,,,,,,,,,,,,,,"$14,159.00","$14,083.00",,,,,,"$11,858.00",,,,,,,,,,
4,103028192,Propel CS-Northside,Allegheny,"$36,321.00",,,,,,,,,,,,,,,,,,,"$17,758.00","$6,861.00",,,,,,"$11,702.00",,,,,,,,,,
4,103024162,Propel CS-Pitcairn,Allegheny,"$24,063.00",,,,,,,,,,,,,,,,,,,"$6,979.00","$4,625.00",,,,,,"$12,459.00",,,,,,,,,,
4,102027560,Provident CS,Allegheny,"$5,645.55",,,,,,,,,,,,,,,,,,,,"$5,645.55",,,,,,,,,,,,,,,,
4,103023410,Spectrum CS,Allegheny,$628.00,,,,,,,,,,,,,,,,,,,,$628.00,,,,,,,,,,,,,,,,
4,102020003,The New Academy CS,Allegheny,"$13,484.00",,,,,,,,,,,,,,,,,,,,,,,,,,"$12,104.00",,,,,"$1,380.00",,,,,
4,103023090,Urban Academy of Greater Pittsburgh CS,Allegheny,"$15,404.00",,,,,,,,,,,,,,,,,,,"$5,000.00",,,,,,,"$10,404.00",,,,,,,,,,
4,102023080,Urban Pathways 6-12 CS,Allegheny,"$41,951.00",,,,,,,,,,,,,,,,,,,"$16,854.00","$3,956.00",,,,,,"$16,681.00",,,,,"$4,460.00",,,,,
4,103028246,Urban Pathways K-5 College CS,Allegheny,"$42,906.00",,,,,,,,,,,,,,,,,,,"$16,935.00","$6,064.00",,,,,,"$10,225.00",,,,,"$9,682.00",,,,,
4,103028425,Westinghouse Arts Academy CS,Allegheny,"$4,538.40",,,,,,,,,,,,,,,,,,,,"$4,538.40",,,,,,,,,,,,,,,,
4,103020368,Young Scholars of Greater Allegheny CS,Allegheny,"$44,747.00",,,,,,,,,,,,,,,,,,,"$40,189.00","$4,558.00",,,,,,,,,,,,,,,,
4,103025206,Young Scholars of Western Pennsylvania CS,Allegheny,"$56,104.00",,,,,,,,,,,,,,,,,,,"$37,586.00","$6,115.00",,,,,,"$12,403.00",,,,,,,,,,
4,127046517,Baden Academy CS,Beaver,"$83,170.68",,,,,,,,,,,,,,,,,,,"$58,930.58","$10,516.10",,,,,,"$13,724.00",,,,,,,,,,
4,127040002,Lincoln Park Performing Arts CS,Beaver,"$201,344.73",,,,,,,,,,,,,,,,,,,"$136,606.26","$13,549.47",,,,,,"$51,189.00",,,,,,,,,,
4,127043430,Pennsylvania Cyber CS,Beaver,"$1,070,342.91",,,,,,,,,,,,,,,,,,,,"$133,831.91",,,,,,"$936,511.00",,,,,,,,,,
4,108057079,HOPE for Hyndman CS,Bedford,"$26,677.00",,,,,,,,,,,,,,,,,,,,"$2,189.00",,,,,,"$20,385.00",,,,,"$4,103.00",,,,,
4,108070001,Central PA Digital Learning Foundation CS,Blair,"$11,125.76",,,,,,,,,,,,,,,,,,,,"$2,650.76",,,,,,"$8,475.00",,,,,,,,,,
4,122093460,Bucks County Montessori CS,Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,122090001,Center for Student Learning CS at Pennsbury,Bucks,"$2,986.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,986.00",,,,,,
4,122093140,School Lane CS,Bucks,"$41,712.30",,,,,,,,,,,,,,,,,,,,"$22,738.30",,,,,,"$18,974.00",,,,,,,,,,
4,110143060,Centre Learning Community CS,Centre,"$1,176.22",,,,,,,,,,,,,,,,,,,,"$1,176.22",,,,,,,,,,,,,,,,
4,110143120,Nittany Valley CS,Centre,"$1,868.00",,,,,,,,,,,,,,,,,,,,$847.00,,,,,,"$1,021.00",,,,,,,,,,
4,110140001,Young Scholars of Central PA CS,Centre,"$18,082.00",,,,,,,,,,,,,,,,,,,"$6,465.00","$7,267.00",,,,,,"$4,350.00",,,,,,,,,,
