Cat,AUN,school_district,county,total_state_rev,bef,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Staff and Program Development 7180,Vocational Education 7220,Alternative Education 7230,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",Sewage Treatment Operations / Environmental Subsidies 7350,Safe Schools 7360,Vocational Training of the Unemployed 7400,PA Accountability Grants 7501,Project 720 / High School Reform 7503,Ready to Learn Block Grant 7505,Supplemental Equipment Grants 7509,Revenue for the Support of Public Schools 7598,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
1,112011103,Bermudian Springs SD,Adams,"$11,339,429.73","$5,980,420.20",,"$20,910.15",,,"$58,702.22",,,"$2,400.00",,"$1,094,472.91",,,,,,"$1,085,618.10",,"$41,079.87","$40,623.58","$605,672.23",,,,,,"$288,462.00","$7,467.54",,,,"$452,882.82","$1,660,718.11",,,
1,112011603,Conewago Valley SD,Adams,"$17,542,519.24","$8,309,479.26",,"$33,405.05",,,,,,$214.00,,"$1,809,161.96",,,,,,"$1,068,312.52","$149,968.70","$427,497.19","$85,663.56","$917,628.37",,,,,,"$496,761.00",,,"$3,126.00",,"$859,279.09","$3,382,022.54",,,
1,112013054,Fairfield Area SD,Adams,"$6,268,410.17","$3,396,979.92",,"$1,819.15",,,"$26,039.49",,"$2,625.00",,,"$630,984.34",,,,,,"$491,488.24","$6,478.41",,"$19,786.70","$459,877.40",,,,,,"$147,924.00",,,,,"$248,614.50","$835,793.02",,,
1,112013753,Gettysburg Area SD,Adams,"$16,689,910.94","$7,467,021.58",,"$19,306.95",,,"$116,608.02",,,$240.00,,"$1,857,383.70",,,,,,"$1,660,379.92","$109,223.25","$418,373.04","$61,152.75","$1,116,264.83",,"$52,273.68",,,,"$298,479.00",,,,,"$765,005.30","$2,748,198.92",,,
1,112015203,Littlestown Area SD,Adams,"$11,802,040.54","$6,181,806.33",,"$90,763.86",,,"$63,280.48",,"$2,975.00",,,"$1,295,592.05",,,,,,"$516,907.23","$64,295.00","$104,255.59","$34,640.58","$900,896.42",,,,,,"$285,937.00",,,,,"$503,799.53","$1,756,891.47",,,
1,112018523,Upper Adams SD,Adams,"$11,459,080.68","$6,195,731.13",,"$6,664.49",,,"$73,224.13",,,"$1,342.00",,"$972,119.62",,,,,,"$903,496.18","$31,185.00","$196,363.23","$33,115.13","$809,455.27",,,,,,"$246,843.00",,,,,"$464,230.11","$1,525,311.39",,,
1,103020603,Allegheny Valley SD,Allegheny,"$5,573,333.26","$2,386,250.05",,"$9,735.37",,,,,,,,"$682,544.19",,,,,,"$273,847.98","$9,240.00","$280,086.16","$19,895.67","$396,096.13",,"$31,943.40",,,,"$104,493.00",,,"$33,462.62",,"$304,674.28","$1,041,064.41",,,
1,103020753,Avonworth SD,Allegheny,"$6,404,488.57","$2,450,162.87",,"$23,020.16",,,,,,,,"$695,434.30",,,,,,"$633,863.90",,"$230,345.73","$34,586.06","$246,919.48",,,,"$10,000.00",,"$95,393.00",,,,,"$472,781.42","$1,511,981.65",,,
1,103021102,Baldwin-Whitehall SD,Allegheny,"$21,704,783.25","$9,280,213.06",,"$9,940.40",,,,,,,,"$2,691,625.75",,,,,,"$1,389,724.66",,,"$180,405.69","$1,663,504.85",,,,"$527,564.00",,,,,,,"$1,126,220.37","$4,835,584.47",,,
1,103021252,Bethel Park SD,Allegheny,"$21,660,971.78","$8,731,507.56",,,,,,,,,,"$2,522,440.11",,,,"$205,962.50",,"$890,017.97","$198,660.00","$549,903.75","$93,017.37","$1,701,109.01",,,,,,"$505,751.00",,,,,"$1,314,833.69","$4,947,768.82",,,
1,103021453,Brentwood Borough SD,Allegheny,"$9,542,941.99","$4,671,590.12",,,,,,,,,,"$810,196.08",,,,,,"$223,056.57",$798.38,"$577,546.79","$24,847.14","$624,750.24",,,,,,"$218,768.00",,,$27.48,,"$444,979.19","$1,946,382.00",,,
1,103021603,Carlynton SD,Allegheny,"$8,292,797.70","$4,123,066.42",,"$2,541.23",,,,,,,,"$875,064.65",,,,,,"$483,868.22","$84,700.00",,"$29,830.32","$557,950.52",,,,,,"$189,030.00",,,,,"$427,871.44","$1,518,874.90",,,
1,103021752,Chartiers Valley SD,Allegheny,"$13,868,346.05","$4,744,541.54",,"$53,338.29",,,"$1,871.77",,,,,"$1,632,841.18",,,,,,"$907,572.20","$150,535.00","$118,638.99","$65,122.22","$908,682.27",,,,,,"$303,975.00",,,,,"$1,100,887.70","$3,880,339.89",,,
1,103021903,Clairton City SD,Allegheny,"$10,560,604.00","$7,008,263.00",,"$57,254.00",,,,,,,,"$1,054,827.00",,,,,,"$220,293.00","$31,955.00",,"$13,880.00","$466,834.00",,,,,,"$220,599.00",,,,,"$331,406.00","$1,155,293.00",,,
1,103022103,Cornell SD,Allegheny,"$3,808,659.00","$1,719,168.00",,"$37,509.00",,,,,,,,"$441,273.00",,,,,,"$240,060.00","$40,425.00",,"$11,695.00","$254,778.00",,,,,,"$96,726.00",,,,,"$212,471.00","$754,554.00",,,
1,103022253,Deer Lakes SD,Allegheny,"$12,308,112.00","$5,884,786.19",,,,,,,,,,"$1,223,919.09",,,,,,"$949,629.99","$55,440.00","$533,902.65","$35,757.25","$931,709.07",,,,,,"$264,465.00",,,,,"$540,917.57","$1,887,585.19",,,
1,103022503,Duquesne City SD,Allegheny,"$14,490,359.79","$11,367,141.68",,"$27,439.37",,,,,,,,"$647,826.92",,,,,,"$353,027.00","$102,007.08","$396,858.83","$5,362.59","$367,463.26",,,,,,"$202,807.00",,,,,"$194,449.60","$825,976.46",,,
1,103022803,East Allegheny SD,Allegheny,"$13,805,488.00","$6,356,646.11",,"$100,131.94",,,,,,,,"$1,349,694.61",,,,,,"$1,181,118.00",,"$285,625.06","$30,753.76","$960,353.10",,,,,,"$376,130.00",,,"$16,960.65",,"$582,878.64","$2,565,196.13",,,
1,103023153,Elizabeth Forward SD,Allegheny,"$17,334,535.87","$9,077,222.79",,"$7,756.49",,,,,,,,"$1,737,118.79",,,,,,"$1,192,509.73","$33,110.00",,"$43,183.51","$1,299,283.00",,"$30,000.00",,"$453,629.00",,,,,,,"$780,086.93","$2,680,635.63",,,
1,103023912,Fox Chapel Area SD,Allegheny,"$16,576,817.82","$3,315,434.59",,"$4,262.30",,,,,,,,"$2,480,236.43",,,,,,"$1,004,864.08","$277,585.00","$579,493.71","$96,235.46","$1,465,701.42",,,,,,"$205,030.00",,,,,"$1,576,869.23","$5,571,105.60",,,
1,103024102,Gateway SD,Allegheny,"$18,485,225.34","$7,258,620.51",,"$53,318.92",,,,,,,,"$2,169,168.22",,,,,,"$1,378,755.37","$159,390.00","$537,270.36","$73,334.24","$1,459,442.86",,"$27,746.80",,,,"$385,880.00",,,,,"$1,055,250.76","$3,927,047.30",,,
1,103024603,Hampton Township SD,Allegheny,"$12,793,094.81","$4,854,171.28",,,,,,,,,,"$1,485,845.74",,,,,,"$779,357.25",,"$654,723.33","$64,635.25","$860,339.86",,,,,,"$294,130.00",,,,,"$881,619.12","$2,918,272.98",,,
1,103024753,Highlands SD,Allegheny,"$20,955,110.29","$11,124,566.91",,"$109,532.46",,,,,,,,"$1,873,765.64",,,,"$144,500.00",,"$931,387.65","$79,730.29","$424,907.91","$53,051.25","$1,296,305.02",,"$60,000.00",,,,"$391,629.00",,,,,"$852,474.00","$3,613,260.16",,,
1,103025002,Keystone Oaks SD,Allegheny,"$10,825,941.03","$4,738,234.97",,"$10,995.39",,,,,,,,"$1,442,905.77",,,,,,"$429,147.96","$136,610.95","$519,885.67","$20,994.28","$848,433.87",,,,,,"$216,326.00",,,$40.00,,"$543,723.40","$1,918,642.77",,,
1,103026002,McKeesport Area SD,Allegheny,"$39,034,333.00","$23,894,416.00",,"$150,937.00",,,"$272,191.00",,,,,"$3,095,707.00",,,,"$483,583.00",,"$1,419,049.00","$227,535.00","$508,992.00","$77,500.00","$2,438,492.00",,"$127,634.00",,,,"$888,223.00","$14,777.00",,,,"$1,133,424.00","$4,301,873.00",,,
1,103026303,Montour SD,Allegheny,"$11,465,333.74","$3,882,605.25",,"$148,850.03",,,,,,,,"$1,621,647.41",,,,,,"$473,339.59","$169,951.36",,"$61,227.43","$925,454.69",,,,,,"$196,733.00",,,,,"$909,390.96","$3,076,134.02",,,
1,103026343,Moon Area SD,Allegheny,"$15,524,271.99","$6,263,889.09",,"$25,089.66",,,,,,,,"$1,659,858.73",,,,,,"$821,668.30","$119,298.28","$407,566.00","$78,239.29","$955,775.93",,,,,,"$300,942.00",,,,,"$1,024,215.75","$3,867,728.96",,,
1,103026402,Mt Lebanon SD,Allegheny,"$18,047,662.39","$5,987,067.70",,"$3,919.86",,,,,"$12,005.00",,,"$2,571,980.71",,,,,,"$120,950.48",,,"$167,498.00","$1,709,443.97",,,,"$336,677.00",,,,,,,"$1,432,972.43","$5,705,147.24",,,
1,103026852,North Allegheny SD,Allegheny,"$30,861,949.00","$8,999,872.44",,,,,,,,,,"$3,721,497.37",,,,,,"$1,817,711.84","$399,630.00","$1,783,478.50","$166,784.35","$2,215,186.28",,,,,,"$581,758.00",,,"$100,500.00",,"$2,471,632.01","$8,603,898.21",,,
1,103026902,North Hills SD,Allegheny,"$16,632,552.37","$5,856,780.39",,"$93,425.13",,,,,,,,"$2,323,234.88",,,,,,"$961,409.74",,,"$91,749.19","$1,430,598.24",,,,,,"$393,030.00",,,"$3,000.00",,"$1,226,403.49","$4,252,921.31",,,
1,103026873,Northgate SD,Allegheny,"$7,753,969.00","$3,954,273.00",,"$11,680.00",,,,,,,,"$861,701.00",,,,"$161,500.00",,"$137,472.00",,,"$25,305.00","$697,588.00",,,,,,"$201,103.00",,,,,"$358,290.00","$1,345,057.00",,,
1,103027352,Penn Hills SD,Allegheny,"$30,789,541.97","$15,860,466.09",,"$22,167.21",,,,,,,,"$3,165,995.45",,,,,,"$2,571,408.17",,,"$74,716.66","$2,359,794.03",,"$20,000.00",,,,"$850,686.00",,,,,"$1,317,642.51","$4,546,665.85",,,
1,103021003,Pine-Richland SD,Allegheny,"$16,073,822.58","$4,880,593.86",,"$4,195.38",,,,,,,,"$1,606,118.60",,,,,,"$1,394,784.63","$174,405.00","$1,135,257.79","$94,366.10","$1,246,071.78",,,,,,"$418,675.00",,,"$8,383.52",,"$1,088,465.95","$4,022,504.97",,,
1,102027451,Pittsburgh SD,Allegheny,"$263,877,549.98","$156,134,686.55",,"$14,043.87",,,"$315,206.40",,,$160.00,,"$28,179,701.52","$4,834,640.95",,,"$3,610,353.00","$2,299,812.34","$11,008,385.71","$2,724,183.07","$376,520.81","$625,419.19","$15,578,337.13","$3,955,423.00",,,,,,"$26,034.00",,"$78,479.93",,"$5,177,742.33","$28,938,420.18",,,
1,103027503,Plum Borough SD,Allegheny,"$23,224,065.46","$12,683,535.39",,"$4,621.73",,,,,,,,"$2,334,112.20",,,,,,"$1,257,356.64",,,"$75,747.20","$1,653,698.68",,,,,,"$618,345.00",,,"$11,302.90",,"$1,307,516.79","$3,277,828.93",,,
1,103027753,Quaker Valley SD,Allegheny,"$6,434,494.00","$1,275,403.00",,"$6,139.00",,,,,,,,"$807,686.00",,,,,,"$294,941.00","$75,845.00","$129,536.00","$52,297.00","$669,910.00",,"$64,576.00",,,,"$66,366.00",,,,,"$681,019.00","$2,310,776.00",,,
1,103028203,Riverview SD,Allegheny,"$6,097,040.47","$2,913,450.64",,,,,,,,,,"$660,243.05",,,,,,"$199,676.82",,"$341,310.30","$21,551.22","$355,457.56",,,,,,"$126,151.00",,,,,"$334,913.10","$1,144,286.78",,,
1,103028302,Shaler Area SD,Allegheny,"$24,976,149.90","$10,949,585.71",,"$73,990.44",,,,,,,,"$3,307,215.85",,,,,,"$1,386,238.78","$130,037.92",,"$85,703.83","$2,039,301.46",,,,,,"$706,471.00",,,"$28,974.20",,"$1,436,392.10","$4,832,238.61",,,
1,103028653,South Allegheny SD,Allegheny,"$15,150,253.62","$9,476,443.15",,,,,,,,,,"$1,143,346.67",,,,,,"$741,198.38","$21,945.00","$396,211.03","$26,911.47","$759,646.45",,,,,,"$343,234.00",,,"$2,166.75",,"$490,336.95","$1,748,813.77",,,
1,103028703,South Fayette Township SD,Allegheny,"$10,202,409.68","$2,948,060.02",,"$62,651.35",,,,,,,,"$916,850.45",,,,,,"$1,083,545.69","$64,680.00","$403,291.68","$51,848.86","$665,586.39",,"$60,000.00",,,,"$263,996.00",,,,,"$819,508.27","$2,862,390.97",,,
1,103028753,South Park SD,Allegheny,"$11,906,657.32","$6,237,763.61",,"$17,883.32",,,,,,,,"$1,186,788.56",,,,,,"$585,398.32","$43,890.00","$455,982.53","$33,650.34","$875,345.34",,,,,,"$308,092.00",,,,,"$484,401.82","$1,677,461.48",,,
1,103028833,Steel Valley SD,Allegheny,"$14,118,575.47","$8,732,334.86",,,,,,,,,,"$1,358,980.66",,,,,,"$168,935.48",,"$147,386.95","$66,045.60","$993,829.02",,,,,,"$351,062.00",,,,,"$559,886.66","$1,740,114.24",,,
1,103028853,Sto-Rox SD,Allegheny,"$14,416,250.22","$8,838,824.18",,,,,,,,,,"$1,130,555.70",,,,,,"$683,868.80","$170,148.35","$87,374.25","$23,970.50","$852,412.85",,,,,,"$392,443.00",,,,,"$390,466.15","$1,846,186.44",,,
1,103029203,Upper Saint Clair SD,Allegheny,"$15,265,523.69","$4,192,498.60",,$465.60,,,,,,,,"$1,849,240.13",,,,,,"$924,153.86","$87,780.00","$940,821.66","$86,027.31","$1,389,004.46",,"$20,600.00",,,,"$255,057.00",,,,,"$1,236,967.83","$4,282,907.24",,,
1,103029403,West Allegheny SD,Allegheny,"$13,663,184.26","$5,501,430.79",,"$29,660.56",,,,,,,,"$1,608,291.81",,,,,,"$938,739.21",,,"$58,254.58","$1,137,672.96",,,,,,"$353,119.00",,,,,"$918,165.03","$3,117,850.32",,,
1,103029553,West Jefferson Hills SD,Allegheny,"$12,633,409.43","$5,437,199.88",,"$22,264.29",,,,,,,,"$1,734,587.88",,,,,,"$715,060.72","$55,055.00",$0.01,"$58,596.57","$1,114,278.27",,,,,,"$337,321.00",,,,,"$715,845.63","$2,443,200.18",,,
1,103029603,West Mifflin Area SD,Allegheny,"$16,977,283.17","$6,810,678.95",,"$78,256.14",,,,,,,,"$1,953,041.12",,,,"$289,000.00",,"$986,529.39","$69,246.61","$627,139.37","$57,513.28","$1,464,015.02",,,,,,"$415,436.00",,,,,"$929,633.66","$3,296,793.63",,,
1,103029803,Wilkinsburg Borough SD,Allegheny,"$14,915,847.31","$10,277,065.47",,"$76,213.28","$10,000.00",,,,,,,"$1,208,627.69",,,,"$574,809.82",,"$251,251.00","$80,152.00",,"$42,794.53","$805,240.29",,,,,,"$280,424.00",,,,,"$312,358.91","$996,910.32",,,
1,103029902,Woodland Hills SD,Allegheny,"$29,475,864.34","$14,576,598.15",,"$173,455.85",,,,,,,,"$3,584,994.56",,,,"$63,450.00",,"$1,966,644.97","$763,455.00","$451,591.31","$78,493.71","$2,211,770.61",,,,,,"$736,447.00",,,,,"$1,008,198.61","$3,860,764.57",,,
1,128030603,Apollo-Ridge SD,Armstrong,"$12,879,634.58","$8,009,941.60",,"$2,436.32",,,,,,,,"$958,705.30",,,,,,"$865,756.19","$4,651.92",,"$22,084.36","$879,066.34",,,,,,"$279,085.00",,,,,"$405,331.67","$1,452,575.88",,,
1,128030852,Armstrong SD,Armstrong,"$51,688,191.78","$28,940,719.79",,"$83,106.26",,,,,"$19,110.00",,,"$4,318,734.03",,,,,,"$4,887,853.26","$153,230.00","$864,348.00","$95,745.06","$3,588,075.02",,"$50,000.00",,,,"$1,089,020.00",,,,,"$1,559,566.67","$6,038,683.69",,,
1,128033053,Freeport Area SD,Armstrong,"$11,713,752.02","$6,488,227.27",,"$13,730.87",,,,,,,,"$981,565.98",,,,,,"$871,130.75","$43,505.00",$283.56,"$38,442.01","$705,021.75",,"$28,750.00",,,,"$273,836.00",,,,,"$519,235.83","$1,750,023.00",,,
1,128034503,Leechburg Area SD,Armstrong,"$6,848,353.95","$4,145,379.92",,"$14,308.08",,,,,,,,"$526,485.84",,,,,,"$280,134.98","$8,855.00",,"$13,660.80","$446,634.23",,"$45,340.00",,,,"$141,716.00",,,,,"$281,555.02","$944,284.08",,,
1,127040503,Aliquippa SD,Beaver,"$13,140,658.24","$8,308,727.30",,,,,,,,,,"$1,141,785.80",,,,,,"$401,692.62","$48,946.34",,"$21,245.03","$748,544.56",,"$22,816.00",,,,"$314,428.00",,"$300,000.00",,,"$384,422.42","$1,448,050.17",,,
1,127040703,Ambridge Area SD,Beaver,"$18,399,522.20","$10,461,449.08",,"$25,173.70",,,,,,,,"$2,023,518.44",,,,"$335,890.00",,"$1,082,191.43","$58,388.56",,"$49,405.18","$1,052,347.78",,,,,,"$422,955.00",,,,,"$657,297.85","$2,230,905.18",,,
1,127041203,Beaver Area SD,Beaver,"$9,869,529.58","$5,322,308.80",,,,,,,,,,"$1,024,662.81",,,,,,"$606,848.97","$108,570.00",,"$39,090.93","$429,788.63",,"$12,250.00",,,,"$239,950.00",,,,,"$479,322.80","$1,606,736.64",,,
1,127041503,Big Beaver Falls Area SD,Beaver,"$16,669,073.00","$10,335,250.00",,"$9,181.00",,,,,"$2,835.00",,,"$1,281,529.00",,,,"$240,500.00",,"$791,490.00","$44,358.00",,"$33,295.00","$994,829.00",,"$24,419.00",,,,"$335,416.00",,,,,"$549,548.00","$2,026,423.00",,,
1,127041603,Blackhawk SD,Beaver,"$16,024,408.00","$9,073,461.00",,"$3,639.00",,,,,,,,"$1,547,516.00",,,,,,"$1,610,469.00","$18,765.00",,$315.00,"$860,713.00",,,,,,"$359,398.00",,,"$4,107.00",,"$569,056.00","$1,976,969.00",,,
1,127042003,Central Valley SD,Beaver,"$14,463,231.13","$8,444,359.83",,,,,,,,,,"$1,567,711.62",,,,,,"$751,806.69",,"$48,854.49","$41,990.85","$840,037.65",,,,,,"$288,611.00",,,,,"$558,270.94","$1,921,588.06",,,
1,127042853,Freedom Area SD,Beaver,"$12,607,781.58","$7,909,417.34",,,,,,,,,,"$1,000,057.22",,,,,,"$702,649.61","$27,335.00","$431,592.55","$28,166.16","$500,360.98",,,,,,"$268,806.00",,,,,"$378,808.71","$1,360,588.01",,,
1,127044103,Hopewell Area SD,Beaver,"$17,037,890.80","$9,550,552.13",,"$19,927.09",,,,,,,,"$1,841,482.71",,,,,,"$823,261.05","$57,750.00",,"$43,633.10","$1,149,305.69",,,,,,"$405,523.00",,,,,"$707,198.32","$2,439,257.71",,,
1,127045303,Midland Borough SD,Beaver,"$4,355,749.14","$3,248,096.23",,,,,,,,,,"$290,693.69",,,,,,"$179,304.15",,,"$5,551.33","$88,956.27",,,,,,"$116,827.00",,,,,"$75,255.36","$351,065.11",,,
1,127045653,New Brighton Area SD,Beaver,"$15,293,339.10","$10,347,801.51",,"$13,720.61",,,,,,,,"$1,305,498.37",,,,,,"$541,282.03","$16,686.25",,"$27,134.88","$671,843.00",,,,,,"$280,194.00",,,,,"$453,993.99","$1,635,184.46",,,
1,127045853,Riverside Beaver County SD,Beaver,"$12,632,480.51","$7,747,207.05",,"$5,425.07",,,,,,,,"$1,111,476.43",,,,"$166,499.96",,"$552,562.64","$16,657.87",,"$26,586.57","$798,285.09",,,,,,"$251,997.00",,,,,"$421,239.36","$1,534,543.47",,,
1,127046903,Rochester Area SD,Beaver,"$9,247,753.00","$6,095,209.00",,,,,,,,,,"$695,468.00",,,,,,"$358,052.00","$34,650.00",,"$12,930.00","$485,437.00",,"$80,118.00",,,,"$183,274.00",,,,,"$277,838.00","$1,024,777.00",,,
1,127047404,South Side Area SD,Beaver,"$13,813,468.00","$10,108,682.00",,,,,,,,,,"$727,759.00",,,,,,"$528,417.00","$1,925.00",,"$20,484.00","$363,018.00",,"$20,000.00",,,,"$161,630.00",,,,,"$408,887.00","$1,472,666.00",,,
1,127049303,Western Beaver County SD,Beaver,"$8,201,428.08","$5,389,803.62",,,,,,,,,,"$601,222.19",,,,"$161,500.00",,"$537,173.23","$18,511.92",,"$12,928.79","$292,729.42",,,,,,"$141,256.00",,,,,"$235,742.41","$810,560.50",,,
1,108051003,Bedford Area SD,Bedford,"$12,976,388.54","$7,298,744.91",,"$61,673.55",,,,,,,,"$1,313,839.36",,,,"$19,975.00",,"$1,402,255.41","$113,960.00",,"$34,438.81","$652,130.32",,"$24,999.40",,,,"$328,163.00",,,,,"$376,470.28","$1,349,738.50",,,
1,108051503,Chestnut Ridge SD,Bedford,"$13,376,344.59","$8,118,758.14",,"$58,475.61",,,"$13,605.58",,,$74.00,,"$1,011,958.40",,,,"$247,520.07",,"$1,272,601.10","$10,105.77","$433,290.18","$27,595.12","$452,130.27",,,,,,"$236,310.00",,,,,"$324,815.97","$1,169,104.38",,,
1,108053003,Everett Area SD,Bedford,"$9,896,641.45","$5,720,677.73",,$361.89,,,,,"$2,135.00",,,"$916,877.90",,,,,,"$1,094,058.94",$770.00,,"$25,206.74","$588,006.78",,,,,,"$245,969.00",,,$302.28,,"$316,826.92","$985,448.27",,,
1,108056004,Northern Bedford County SD,Bedford,"$8,730,132.88","$5,712,964.39",,"$24,762.85",,,"$127,549.55",,,,,"$620,335.59",,,,,,"$564,071.54","$3,850.00",,"$17,947.56","$324,147.50",,,,,,"$158,877.00","$11,195.01",,,,"$231,133.33","$933,298.56",,,
1,108058003,Tussey Mountain SD,Bedford,"$11,876,839.28","$7,427,208.99",,"$66,114.64",,,"$30,763.46",,,,,"$738,219.75",,,,,,"$1,061,418.54",,"$497,518.73","$18,857.52","$340,473.48",,"$11,624.65",,,,"$233,979.00","$4,937.67",,"$5,452.77",,"$309,053.71","$1,131,216.37",,,
1,114060503,Antietam SD,Berks,"$6,149,280.65","$3,241,872.86",,"$59,739.08",,,,,,,,"$548,390.49",,,,,,"$82,988.71","$14,630.00","$82,587.63","$24,598.46","$455,738.57",,,,,,"$167,132.00",,,,,"$322,153.20","$1,149,449.65",,,
1,114060753,Boyertown Area SD,Berks,"$32,698,438.50","$14,376,348.28",,"$132,698.17",,,,,,,,"$3,502,701.60",,,,,,"$2,670,147.55","$246,015.00","$759,023.21","$133,680.13","$1,749,434.78",,,,"$776,832.00",,,,,,,"$1,846,153.52","$6,505,404.26",,,
1,114060853,Brandywine Heights Area SD,Berks,"$9,006,061.84","$4,005,057.34",,"$7,372.55",,,,,,,,"$1,032,383.26",,,,,,"$570,789.11","$43,120.00","$288,576.05","$27,415.07","$788,785.65",,,,,,"$205,220.00",,,,,"$447,515.03","$1,589,827.78",,,
1,114061103,Conrad Weiser Area SD,Berks,"$14,262,397.53","$6,064,951.53",,"$324,403.05",,,,,,,,"$1,579,385.24",,,,,,"$841,679.31","$19,255.05","$684,679.54","$49,511.27","$1,019,358.89",,,,,,"$370,988.00",,,,,"$744,927.27","$2,563,258.38",,,
1,114061503,Daniel Boone Area SD,Berks,"$18,096,523.31","$8,236,058.79",,"$66,351.49",,,,,,,,"$1,664,000.14",,,,,,"$1,344,585.74","$134,787.92","$684,004.19","$67,912.23","$1,199,867.49",,,,,,"$489,146.00",,,,,"$802,755.35","$3,407,053.97",,,
1,114062003,Exeter Township SD,Berks,"$20,158,974.18","$8,344,261.04",,"$105,030.51",,,,,,,,"$2,058,328.87",,,,,,"$845,074.71","$148,449.99","$1,406,411.94","$77,678.82","$1,359,812.74",,,,,,"$542,921.00",,,,,"$1,102,370.66","$4,168,633.90",,,
1,114062503,Fleetwood Area SD,Berks,"$13,745,368.30","$5,788,001.26",,"$67,864.22",,,,,,$120.00,,"$1,379,927.11",,,,,,"$828,984.03","$44,660.00","$754,943.05","$49,794.10","$1,123,722.89",,,,,,"$371,717.00",,,,,"$713,165.28","$2,622,469.36",,,
1,114063003,Governor Mifflin SD,Berks,"$15,836,105.63","$5,799,551.04",,"$284,144.00",,,,,,$38.00,,"$1,994,498.09",,,,"$70,500.00",,"$794,392.38","$89,037.70","$816,664.82","$79,073.70","$870,154.29",,,,,,"$358,925.00",,,,,"$930,484.21","$3,748,642.40",,,
1,114063503,Hamburg Area SD,Berks,"$13,548,700.00","$6,550,472.00",,"$77,205.00",,,,,,,,"$1,376,476.00",,,,,,"$822,663.00","$23,485.00","$467,274.00","$40,315.00","$829,918.00",,,,,,"$338,158.00",,,,,"$695,576.00","$2,327,158.00",,,
1,114064003,Kutztown Area SD,Berks,"$8,107,249.91","$3,238,878.59",,"$82,903.46",,,"$63,493.19",,,,,"$895,213.38",,,,,,"$571,774.29",,"$256,871.89","$24,048.09","$612,144.79",,,,,,"$140,805.00","$3,119.98",,,,"$495,933.56","$1,722,063.69",,,
1,114065503,Muhlenberg SD,Berks,"$14,309,004.58","$4,877,386.36",,"$66,905.15",,,,,,$480.00,,"$1,447,013.85",,,,,,"$463,102.40","$66,990.00","$1,273,561.00","$72,162.56","$1,198,767.64",,,,,,"$447,941.00",,,,,"$972,304.53","$3,422,390.09",,,
1,114066503,Oley Valley SD,Berks,"$9,230,632.58","$3,772,501.05",,"$35,099.49",,,"$27,239.21",,,,,"$1,026,167.22",,,,,,"$803,921.28","$42,672.82","$590,998.32","$30,356.72","$627,333.31",,,,,,"$206,179.00","$5,555.74",,,,"$456,269.04","$1,606,339.38",,,
1,114067002,Reading SD,Berks,"$168,295,919.04","$123,455,343.55",,"$287,202.63",,,,,,,,"$10,032,382.65",,"$187,755.16",,,"$104,000.00","$1,274,080.65","$348,662.08","$2,112,767.60","$357,754.28","$3,677,113.14",,"$24,760.00",,,,"$4,179,631.00",,,"$5,600.00",,"$4,490,696.09","$17,758,170.21",,,
1,114067503,Schuylkill Valley SD,Berks,"$8,018,780.80","$2,553,330.72",,"$81,058.92",,,,,,,,"$904,124.54",,,,,,"$791,495.46","$51,205.00","$190,188.15","$35,464.93","$588,795.26",,,,,,"$197,972.00",,,,,"$581,149.26","$2,043,996.56",,,
1,114068003,Tulpehocken Area SD,Berks,"$9,341,015.85","$3,941,282.82",,"$257,619.12",,,"$26,864.34",,"$5,310.00",,,"$866,289.93",,,,,,"$785,999.77","$33,110.00","$454,053.43","$27,539.87","$645,318.00",,,,,,"$200,065.00","$5,330.80",,$959.52,,"$468,197.50","$1,623,075.75",,,
1,114068103,Twin Valley SD,Berks,"$14,787,198.00","$5,110,345.00",,"$174,505.00",,,,,,,,"$1,706,336.00",,,,,,"$1,768,740.00","$120,778.00","$545,172.00","$60,700.00","$1,022,519.00",,,,,,"$329,551.00",,,,,"$890,606.00","$3,057,946.00",,,
1,114069103,Wilson  SD,Berks,"$20,879,163.57","$7,190,342.11",,"$123,971.91",,,,,,$80.00,,"$2,239,522.37",,,,,,"$803,583.96","$102,410.00","$1,418,376.81","$112,137.64","$1,385,686.88",,,,,,"$579,495.00",,,,,"$1,559,631.91","$5,363,924.98",,,
1,114069353,Wyomissing Area SD,Berks,"$5,593,241.84","$1,372,400.36",,"$44,827.65",,,,,,,,"$787,000.56",,,,,,"$312,724.13","$45,430.00","$31,991.89","$60,595.19","$488,999.44",,,,,,"$139,739.00",,,,,"$514,406.87","$1,795,126.75",,,
