Ctgy,AUN,school_district,county,total_local_rev,real_estate_revenue,Interim Real Estate Taxes 6112,Public Utility Realty Tax 6113,Payment in Lieu State & Local 6114,Payment in Lieu Federal 6115,"Per Capita, Section 679 6120",Current Act 1 Earned Income Tax 6131,Current Act 511 Per Capita Taxes 6141,Current Act 511 Occupation Taxes-Flat Rate 6142,Current Act 511 Local Services Taxes 6143,Current Act 511 Business Privilege Taxes-Flat Rate 6145,Current Act 511 Mechanical Device Taxes-Flat Rate 6146,Current Act 511 Taxes-Other Flat Rate Assessments 6149,Current Act 511 Earned Income Taxes 6151,Current Act 511 Occupation Taxes 6152,Current Act 511 Real Estate Transfer Taxes 6153,Current Act 511 Amusement Taxes 6154,Current Act 511 Business Privilege Taxes 6155,Current Act 511 Mechanical Device Taxes-Percentage 6156,Current Act 511 Mercantile Taxes 6157,Current Act 511 Taxes-Other Proportional Assessments 6159,Earned Income Tax 6161,Liquor Sales Tax 6162,Cigarette Tax 6163,Sales and Use Tax 6164,General Business Taxes 6165,Business Use & Occupancy Tax 6166,Non-Business Income Tax 6167,Real Estate Transfer Tax 6168,Current Mercantile Taxes 6169,Delinquent Taxes 6400,Earnings on Investments 6500,Food Service Revenue 6600,Revenue from District Activities 6700,Revenue from Local Gov't Units 6810,State Revenue from Other Public Schools 6821,State Revenue from Intermediate Sources 6829,Federal Revenue from Other PA Public Schools  6831,Federal IDEA Revenue Received as Pass Through 6832,ARRA - IDEA Revenue received as Pass Through 6833,ARRA - WIA Revenue received as Pass Through 6834,ARRA - Title I Revenue Received as Pass Through 6835,ARRA - Race to the Top Revenue Received as Pass Through 6836,Federal Revenue from Intermediate Sources 6839,Other Revenue from Intermediate Sources 6890,Rentals 6910,Contributions from Private Sources 6920,Regular Day School Tuition 6941,Summer School Tuition 6942,Adult Education Tuition 6943,Receipts from Other LEAs in PA - Education 6944,Receipts from Out-of-State LEAs 6945,Receipts From Member Districts – AVTS / Special Program Jointure Only 6946,Other Tuition from Patrons 6949,Transportation Services Provided Other PA LEAs 6961,All Other Services Provided Other PA LEAs 6962,All Other Services Provided Other Govt's and LEAs Not Specified Elsewhere 6969,Services Provided Other Funds 6970,Revenue from Community Services Activities 6980,Refunds of a Prior Year Expenditure 6991,Energy Efficiency Revenues and Incentives 6992,Other Revenues Not Specified Elsewhere 6999
1,120483302,Easton Area SD,Northampton,"$110,161,994.73","$94,381,910.81","$886,997.02","$101,292.94",,,,,,,,,,,"$7,773,632.39",,"$2,061,741.03",,,,,,,,,,,,,,,"$2,747,484.63","$413,279.40",,"$157,587.90",,,,,"$1,120,749.92",,,,,,,"$27,936.00",,"$59,167.39","$11,850.00",,,,,,,,,,,"$264,210.32",,"$154,154.98"
1,120484803,Nazareth Area SD,Northampton,"$64,524,480.02","$52,537,442.34","$1,151,215.50","$58,927.57","$16,883.44",,,,,,,,,,"$6,693,063.45",,"$1,038,799.30",,,,,,,,,,,,,,,"$1,443,477.11","$534,220.94",,"$173,036.20",,,,,"$470,013.40",,,,,,,"$65,301.60","$26,636.03","$11,862.96","$22,935.00",,"$25,697.81",,,,,,$604.65,,"$40,533.03","$107,939.77",,"$105,889.92"
1,120484903,Northampton Area SD,Northampton,"$69,036,825.28","$55,786,887.58","$279,051.15","$65,096.97","$9,928.72",,"$125,314.30",,"$125,314.30",,,,,,"$7,689,290.58",,"$1,058,541.23",,,,,,,,,,,,,,,"$2,076,980.93","$447,489.53",,"$198,847.22",,,,"$7,799.00","$737,694.14",,,,,,"$5,000.00","$25,075.00","$49,653.98",,"$15,410.00","$13,824.30","$89,553.95",,,$200.00,,,"$4,606.63",,,"$143,460.13","$14,441.22","$67,364.42"
1,120485603,Pen Argyl Area SD,Northampton,"$19,187,147.38","$15,129,616.31","$48,209.12","$18,237.43",$349.97,,"$20,310.20",,"$20,310.19",,,,,,"$2,433,623.49",,"$201,884.21",,,,,,,,,,,,,,,"$799,175.39","$103,679.20",,"$28,352.54",,,,,"$269,686.79",,,,,,,$980.00,"$2,124.42",,,,"$3,376.08",,,,,,,,,"$101,632.69",,"$5,599.35"
1,120486003,Saucon Valley SD,Northampton,"$35,673,125.50","$29,150,913.68","$114,705.04","$34,107.89",,,"$45,247.85",,"$45,267.15",,"$23,474.99",,,,"$3,404,275.46",,"$485,668.38",,,,,,,,,,,,,,,"$1,619,632.96","$268,108.69",,"$72,243.43",,"$10,000.00",,$880.00,"$294,206.34",,,,,,,"$3,435.93","$27,609.98","$4,732.65","$7,367.48",,"$36,448.94",,,,,,,,"$8,640.00","$4,165.04",,"$11,993.62"
1,120488603,Wilson Area SD,Northampton,"$26,355,800.65","$21,791,642.18","$145,136.04","$24,164.08",,,,,,,"$18,334.78",,,,"$2,003,518.57",,"$320,364.85",,,,"$345,142.96",,,,,,,,,,,"$1,055,517.61","$190,582.89",,"$28,035.00",,,,,"$309,931.38",,,,,,,"$7,259.24","$3,632.75",,,,"$40,725.93",,,,,,,,,"$49,790.75","$7,944.53","$14,077.11"
1,116493503,Line Mountain SD,Northumberland,"$7,995,773.21","$5,191,189.22",,"$7,338.30","$7,326.59",,"$23,261.50",,"$23,261.50",,,,,,"$855,200.52","$837,807.70","$115,913.40",,,,,,,,,,,,,,,"$637,438.03","$64,286.85",,"$28,256.04","$19,774.05",,,,"$173,561.63",,,,,,,,$9.98,,,,,,,,,,,,-$251.00,"$5,102.49",,"$6,296.41"
1,116495003,Milton Area SD,Northumberland,"$15,428,264.32","$10,034,883.00","$22,665.21","$13,859.16","$42,551.05",,"$27,598.50",,"$56,033.40",,,,,,"$3,930,919.77",,"$189,602.68",,,,,,,,,,,,,,,"$489,376.22","$87,297.23",,"$58,082.30",,,,"$414,492.58","$6,545.00",,,,,,,"$2,954.00","$2,300.00",,$450.00,,"$29,206.48",,,,,,,,,,,"$19,447.74"
1,116495103,Mount Carmel Area SD,Northumberland,"$5,049,310.72","$2,639,646.95",,"$4,132.03","$8,124.86",,"$21,839.49",,"$25,343.50",,"$205,696.37",,,,"$931,135.04","$56,815.28","$180,694.99",,,,,,,,,,,,,,,"$505,236.97","$14,919.18",,,,,,,"$357,592.52",,,,,"$20,752.73",,"$7,350.00",,"$9,251.57",,,,,,,,"$40,680.00",,,,$302.95,,"$19,796.29"
1,116496503,Shamokin Area SD,Northumberland,"$6,583,352.17","$2,722,076.71",,"$5,317.82","$37,104.69",,"$30,996.39",,"$35,287.00",,"$26,780.03",,,,"$1,400,033.63","$412,786.40","$80,798.08",,"$234,426.19",,,,,,,,,,,,,"$774,114.45","$88,599.05",,"$69,045.98",,,,,"$490,095.60",,,,,,,"$6,164.95","$11,190.50",,$945.00,,"$8,165.08",,,"$75,211.95",,,"$6,548.70",,,"$59,982.44",,"$7,681.53"
1,116496603,Shikellamy SD,Northumberland,"$21,520,301.62","$14,732,039.28",,"$20,033.76","$47,102.59",,"$44,688.10",,"$44,688.10",,,,,,"$2,099,357.66","$1,285,485.76","$225,283.17",,,,,,,,,,,,,,,"$1,561,577.20","$271,944.04",,"$85,644.37",,,,,"$659,330.55",,,,,,"$67,655.20","$19,666.78","$35,099.08",,$745.00,,"$168,223.36",,,,,,,,,"$135,768.66",,"$15,968.96"
1,116498003,Warrior Run SD,Northumberland,"$12,364,279.41","$7,591,167.59","$21,059.08","$11,387.83","$85,474.63",,"$29,652.80",,"$29,682.24",,,,,,"$3,298,534.82",,"$202,700.34",,,,,,,,,,,,,,,"$438,433.67","$172,610.29",,,,,,"$6,000.00","$263,285.95",,,,,,,"$6,450.00","$44,577.87",,$400.00,,"$138,973.62",,,,,,,,,"$10,864.93",,"$13,023.75"
1,115503004,Greenwood SD,Perry,"$6,997,802.06","$4,862,309.22","$16,557.83","$6,638.71","$4,803.86",,,,,,,,,,"$1,505,738.30",,"$56,629.40",,,,,,,,,,,,,,,"$303,505.50","$28,720.82",,"$12,460.50",,"$17,144.49",,,"$137,685.53",,,,,,,"$2,370.00",$500.00,"$20,660.26","$3,690.00",$95.00,,,,,,,,,,"$2,791.97",,"$15,500.67"
1,115504003,Newport SD,Perry,"$8,453,788.42","$5,680,619.26","$11,157.90","$7,756.08","$3,578.05",,"$21,345.40",,"$21,345.40",,,,,,"$1,632,937.49",,"$74,063.84",,,,,,,,,,,,,,,"$333,318.66","$54,157.72",,"$33,804.75",,,,,"$240,496.89",,,,,"$67,486.80",,"$3,621.60","$4,340.00",,"$4,897.26",,"$70,126.30",,,,,,,,,"$14,914.91",,"$173,820.11"
1,115506003,Susquenita SD,Perry,"$16,266,174.00","$10,114,644.25","$48,192.18","$14,538.44","$13,266.59",,,,,,,,,,"$4,127,140.22",,"$230,558.78",,,,,,,,,,,,,,,"$668,270.23","$216,661.25",,"$35,576.27",,"$49,986.84",,,"$342,756.26",,,,,,,"$14,740.00",,,"$1,220.00",,"$352,336.00",,,,,,,,,,"$22,435.43","$13,851.26"
1,115508003,West Perry SD,Perry,"$20,798,979.92","$13,650,198.94","$51,201.42","$18,276.54","$86,354.49",,"$54,259.19",,"$54,259.18",,,,,,"$4,740,547.88",,"$323,703.78",,,,,,,,,,,,,,,"$1,055,361.50","$131,207.19",,"$40,693.64",,"$81,444.10",,,"$439,262.95",,,,,,,"$19,584.00",,,"$4,255.00",,,,,,,,,,,"$48,370.12",,
1,126515001,Philadelphia City SD,Philadelphia,"$1,431,046,027.79","$743,355,205.63",,"$1,153,175.74","$9,238.76",,,,,,,,,,,,,,,,,,,"$70,308,268.41","$58,000,000.30","$120,000,000.00","$3,269,197.18","$174,299,921.52","$43,113,704.57",,,"$66,716,727.68","$6,686,600.99",,,"$19,452,164.99",,,,,,,,,,,,"$100,015.00","$115,823.63",,,,,,,,,,"$13,860.00",,"$1,685,259.23",,"$122,766,864.16"
1,120522003,Delaware Valley SD,Pike,"$48,001,919.71","$42,937,015.31","$65,649.39","$46,823.30","$49,624.96",,,,,,,,,,,,"$720,222.97",,,,,,,,,,,,,,,"$2,894,450.05","$367,229.97",,"$49,880.47",,,"$18,000.00",,"$723,002.49",,,,,,,"$12,595.00",,,"$7,800.00","$76,625.80",,,,"$33,000.00",,,,,,,,
1,119648303,Wallenpaupack Area SD,Pike,"$54,136,293.89","$48,250,147.32","$118,124.48","$51,041.47","$74,275.86",,,,,,,,,,,,"$1,036,651.06",,,,,,,,,,,,,,,"$2,591,776.31","$209,960.33",,"$39,728.20","$10,634.00",,,,"$735,248.27",,,,,"$123,272.00",,"$27,250.00",,,,,"$837,777.63",,,,,,,,,,,"$30,406.96"
1,109530304,Austin Area SD,Potter,"$1,865,435.32","$1,223,369.53",,"$1,436.24","$222,876.90",,,,"$3,118.30",,,,,,"$104,425.47",,"$14,153.76",,,,,,,,,,,,,,,"$94,478.89","$5,689.64",,"$6,447.24",,,-$0.08,,"$50,918.00",,,,,,,,$3.43,"$1,079.90",,,"$127,168.18",,,,,,,,,,,"$10,269.92"
1,109531304,Coudersport Area SD,Potter,"$5,676,419.08","$4,142,250.85","$88,499.42","$5,417.58","$86,066.57",,"$13,447.20",,"$12,927.20",,"$25,027.06",,,,"$536,330.90","$48,263.49","$87,271.41",,,,,,,,,,,,,,,"$376,321.02","$41,112.54",,"$43,604.40",,,,,"$122,501.00","$3,072.00",,,,,,,"$1,050.00","$17,660.54","$1,800.00",,"$4,364.00",,,,,,,,,,,"$19,431.90"
1,109532804,Galeton Area SD,Potter,"$3,639,622.00","$2,604,981.00",,"$3,068.00","$224,796.00",,"$6,281.00",,,,,,,,"$191,628.00",,"$111,373.00",,,,,,,,,,,,,,,"$197,622.00","$16,283.00",,"$10,700.00",,"$170,000.00",,,"$73,323.00",,,,,,,,"$1,550.00",,,,,,,,,,,,,"$11,776.00",,"$16,241.00"
1,109535504,Northern Potter SD,Potter,"$3,415,281.30","$2,399,303.35",,"$2,855.99","$37,181.36",,"$9,549.15",,"$8,890.15",,,,,,"$274,577.85","$53,203.70","$67,986.66",,,,,,,,,,,,,,,"$174,536.35","$11,471.00",,"$8,039.00",,,,,"$97,811.00",,,,,,,,"$17,943.29","$1,100.00",,,,,,,,,,,,"$244,605.50",,"$6,226.95"
1,109537504,Oswayo Valley SD,Potter,"$2,619,460.14","$1,708,948.03",,"$1,928.93","$2,418.00",,,,,,,,,,"$198,711.60","$76,304.80","$80,455.89",,,,,,,,,,,,,,,"$227,663.25","$26,748.26",,"$13,187.00",,,,,"$66,473.00",,,,,,,,"$51,671.00",,,,,,,,,,,,,"$150,939.80",,"$14,010.58"
1,129540803,Blue Mountain SD,Schuylkill,"$24,593,070.49","$17,226,496.81",,"$23,313.71","$13,950.91",,,,,,"$45,042.66","$4,089.43",,,"$2,580,718.31","$1,554,652.81","$460,873.84",,,,,,,,,,,,,,,"$1,508,740.00","$197,782.30",,"$204,737.37",,,,"$45,158.39","$16,283.39","$449,366.00",,,,,,"$12,935.00",$500.00,"$41,637.43","$9,320.00",,"$154,237.34",,,,,,,,,"$31,488.92",,"$11,745.87"
1,129544503,Mahanoy Area SD,Schuylkill,"$5,431,475.06","$3,504,693.44",,"$4,869.61","$1,460.24",,,,,,"$11,085.56",,,,"$592,793.32","$198,814.20","$29,596.51","$2,099.23",,,,,,,,,,,,,,"$591,047.61","$34,862.23",,"$33,608.71",,,,"$143,620.61","$189,643.00",,,,,,,"$8,633.36","$4,718.00",,,,,,,,"$36,529.04",,"$4,370.00",,"$7,978.50","$13,251.97",,"$17,799.92"
1,129544703,Minersville Area SD,Schuylkill,"$8,620,861.00","$5,565,011.14",,"$15,275.56","$27,907.14",,"$19,301.10",,"$19,301.10",,"$23,097.39",,,,"$815,685.28","$396,912.84","$528,897.54",,,,,,,,,,,,,,,"$844,954.53","$56,899.81",,"$71,957.00",$300.00,,,,"$221,168.00",,,,,,,,"$8,273.77",,,,,,,,,,,,,,,"$5,918.80"
1,129545003,North Schuylkill SD,Schuylkill,"$12,479,286.38","$7,616,018.04",,"$11,371.24","$13,909.59",,,,,,"$22,290.40",,,,"$1,422,096.39","$733,140.70","$96,737.59",,,,,,,,,,,,,,,"$1,573,486.05","$94,872.66",,"$86,880.59","$8,650.00","$96,685.29",,"$60,363.33","$315,937.00",,,,,,,"$22,012.50","$16,496.10",,,,"$190,308.33",,,,"$61,382.84",,,,$605.00,,,"$36,042.74"
1,129546003,Pine Grove Area SD,Schuylkill,"$11,637,334.22","$8,054,896.17",,"$10,646.63","$21,427.41",,,,,,"$26,584.88",,,,"$1,204,548.57","$827,525.00","$130,101.80",,,,,,,,,,,,,,,"$731,536.47","$131,892.04",,"$62,097.35",,,,"$105,770.46","$247,984.00","$7,380.00",,,,,,"$12,675.90","$2,379.18","$1,335.15",,,,,,,,,,,,"$3,962.77",,"$54,590.44"
1,129546103,Pottsville Area SD,Schuylkill,"$17,265,852.92","$9,483,954.53",,"$13,270.82","$32,984.18",,"$36,552.95",,"$36,548.05",,"$84,912.03",,,,"$1,643,062.81","$439,938.94","$151,165.05",,"$1,064,929.33",,,,,,,,,,,,,"$1,439,006.68","$9,395.54",,"$243,862.26",,,,,"$493,474.00",,,,,,,"$24,232.76","$89,793.11","$1,153.00",,,"$1,829,757.38",,,,"$19,582.00",,,"$2,082.56",,"$47,388.97","$3,727.51","$75,078.46"
1,129546803,Saint Clair Area SD,Schuylkill,"$5,504,400.11","$3,589,731.23",,"$4,730.88","$3,257.13",,"$14,022.70",,"$14,022.70",,"$16,694.55",,,,"$567,414.15","$54,320.70","$27,147.56",,"$270,203.94",,,,,,,,,,,,,"$346,607.46","$51,579.91",,"$87,443.01",,"$5,000.00",,"$49,067.46","$138,191.00",,,,,,,"$42,100.50",,,,,"$155,326.07",,,,,"$64,747.77",,,,,,"$2,791.39"
1,129547303,Schuylkill Haven Area SD,Schuylkill,"$8,692,305.44","$5,666,204.12",,"$7,736.98","$23,724.45",,"$19,453.90",,"$15,563.11",,"$8,734.85",,,,"$926,495.90","$473,143.58","$113,585.51",,,,,,,,,,,,,,,"$674,159.31","$61,928.89",,"$42,671.50",,,"$1,400.00","$83,554.38","$242,619.00",,,,,,,"$42,982.42","$14,500.00","$19,623.87",,,"$149,263.34",,,,,"$27,185.90",,,"$15,576.00","$11,281.88",,"$50,916.55"
1,129547203,Shenandoah Valley SD,Schuylkill,"$4,877,321.87","$3,391,732.85",,"$4,399.12","$90,000.00",,"$7,788.30",,"$7,788.30",,"$10,120.91",,,,"$484,769.42","$50,915.00","$37,094.13",,,,,,,,,,,,,,,"$457,471.93","$34,462.15",,"$25,201.00",,,,,"$158,048.00",,,,,,,,"$50,000.00",,$450.00,,,,,,"$23,275.50",,,,,,,"$43,805.26"
1,129547603,Tamaqua Area SD,Schuylkill,"$16,125,400.21","$10,780,434.08",,"$14,492.02","$10,250.92",,"$32,070.50",,"$32,070.50","$1,063,422.00","$27,495.31",,,,"$1,589,795.73",,"$135,046.02",,,,,,,,,,,,,,,"$1,764,165.39","$98,924.01",,"$75,747.00",,,,,"$23,919.62","$451,675.00",,,,,,"$14,770.00","$10,000.00",,,,,,,,,,,,,,,"$1,122.11"
1,129547803,Tri-Valley SD,Schuylkill,"$5,833,457.81","$3,748,995.71",,"$5,322.24","$7,964.68",,"$19,413.40",,"$19,413.40",,"$35,281.48",,,,"$700,760.56","$572,104.57","$56,976.73",,,,,,,,,,,,,,,"$282,740.83","$17,762.91",,"$61,090.88",,,,"$3,075.00","$143,392.00",,,,,,"$78,629.41","$3,661.06","$1,554.00","$12,094.29",,,,,,,,,,,,,,"$63,224.66"
1,129548803,Williams Valley SD,Schuylkill,"$4,690,924.53","$2,366,539.96",,"$3,906.20","$17,567.48",,"$17,264.45",,"$18,646.45",,"$3,706.85",,,,"$678,489.41","$358,960.80","$48,379.55",,,,,,,,,,,,,,,"$568,463.59","$75,778.34",,"$63,245.51",,,,"$170,606.64","$172,615.00",,,,,,,,,,,,"$86,532.46",,,,,,,,,"$3,061.72",,"$37,160.12"
1,116555003,Midd-West SD,Snyder,"$18,189,119.32","$10,918,630.56","$46,686.17","$17,338.72","$60,636.17",,"$69,952.04",,"$52,237.40",,,,,,"$5,471,035.74",,"$184,422.63",,,,,,,,,,,,,,,"$593,282.82","$152,887.70",,"$67,791.50",,,,,"$427,245.55",,,,,,,"$21,203.66",,,,,,,,,,,,,,"$55,991.91",,"$49,776.75"
1,116557103,Selinsgrove Area SD,Snyder,"$25,633,160.75","$16,074,041.81","$84,467.60","$24,423.89","$153,627.40",,"$61,256.30",,"$61,256.30",,,,,,"$7,188,690.96",,"$294,188.45",,,,,,,,,,,,,,,"$576,380.72","$231,250.85",,"$155,415.72",,,,,"$351,979.55",,,,,,,"$108,110.92","$44,700.00","$70,256.31","$5,040.00",,"$23,288.98",,,,,,,,,"$39,962.24","$81,696.07","$3,126.68"
1,108561003,Berlin Brothersvalley SD,Somerset,"$3,632,504.47","$2,496,506.11","$11,693.80","$3,400.11","$7,665.60",,"$14,384.50",,"$14,394.50","$19,160.20",,,,,"$517,809.63",,"$48,153.43",,,,,,,,,,,,,,,"$192,123.58","$43,596.94",,"$37,168.85",,,,,"$162,287.39",,,,,"$21,152.45","$3,600.00",,"$11,080.00","$2,450.00",,,,,,,,,,,,"$8,776.16",,"$17,101.22"
1,108561803,Conemaugh Township Area SD,Somerset,"$4,302,890.83","$2,662,551.08","$15,643.94","$3,864.56",$109.56,,"$14,644.42",,"$14,644.43",,"$5,840.04",,,,"$738,109.74","$41,978.00","$50,556.18",,,,,,,,,,,,,,,"$258,175.11","$97,748.44",,"$35,549.35",,,,"$7,170.00","$204,855.51",,,,,,,"$1,830.50","$113,175.41",,,,"$30,456.70",,,,,,,,,,,"$5,987.86"
1,108565203,Meyersdale Area SD,Somerset,"$3,098,622.57","$1,936,274.38","$6,918.75","$2,796.78","$4,501.32",,"$15,480.30",,"$15,480.30",,,,,,"$562,687.26",,"$42,921.00",,,,,,,,,,,,,,,"$224,715.75","$85,001.45",,"$35,363.38","$10,652.32",,,,"$147,639.84",,,,,,,"$3,600.00",$728.00,,,,,,,,,,,,,,,"$3,861.74"
1,108565503,North Star SD,Somerset,"$5,796,609.94","$3,889,030.86","$19,427.98","$4,939.60","$20,994.49",,"$13,767.59",,"$13,767.59",,,,,,"$732,715.83",,"$68,003.56",,,,,,,,,,,,,,,"$429,503.02","$95,540.14",,"$28,494.00",,,,,"$274,498.20",,,,,"$38,701.19",,"$7,165.00","$25,681.50","$69,225.98",$600.00,,,,,"$4,420.00",,,,,,"$49,741.82",,"$10,391.59"
1,108566303,Rockwood Area SD,Somerset,"$5,722,789.20","$4,634,498.48","$8,185.37","$5,604.42","$18,963.05",,,,,,,,,,"$574,948.26",,"$131,445.79",,,,,,,,,,,,,,,"$172,530.77","$68,953.48",,"$7,541.80",,,,,"$98,197.33",,,,,,,,$500.00,"$1,225.00",,,,,,,,,,,,,,$195.45
1,108567004,Salisbury-Elk Lick SD,Somerset,"$1,337,801.28","$812,622.39","$23,903.76","$1,395.88","$8,689.34",,"$6,132.40",,"$6,132.40",,,,,,"$219,025.79",,"$21,652.65",,,,,,,,,,,,,,,"$114,429.98","$36,649.35",,"$23,261.25",,,,,"$45,423.58",,,,,,,,,,,,,,,,,,,,,"$17,378.25",,"$1,104.26"
1,108567204,Shade-Central City SD,Somerset,"$2,549,330.34","$1,695,222.26","$4,002.60","$2,127.99","$5,858.43",,"$14,930.00",,,,"$2,648.99",,,,"$290,308.92",,"$55,454.13",,,,,,,,,,,,,,,"$170,668.54","$9,890.15",,"$62,282.60",,,,,"$129,343.59",,,,,"$16,000.00",,,"$1,001.12",,,,"$70,462.08",,,,,,,,,"$11,721.66",,"$7,407.28"
1,108567404,Shanksville-Stonycreek SD,Somerset,"$4,026,876.96","$3,255,680.24","$19,482.45","$3,971.56","$5,835.95",,"$6,279.83",,"$6,279.83",,,,,,"$273,946.83",,"$85,946.64",,,,,,,,,,,,,,,"$216,074.32","$47,306.39",,"$6,529.27",,,,,"$79,478.08",,,,,,"$6,471.53",,"$11,950.23",,,,,,,,,,,,,,,"$1,643.81"
1,108567703,Somerset Area SD,Somerset,"$21,864,304.28","$17,038,073.02","$169,747.58","$20,906.84","$10,738.46",,"$28,617.90",,"$28,563.04","$55,419.80","$60,688.64",,,,"$1,646,138.32",,"$316,370.80",,"$104,736.42",,"$253,699.42",,,,,,,,,,,"$1,045,560.62","$181,057.88",,"$35,156.75",,,,,"$457,051.52",,,,,,,"$12,940.00",,"$8,127.51","$11,650.00",,"$351,964.34",,,,,,,,"$22,685.73",,,"$4,409.69"
1,108568404,Turkeyfoot Valley Area SD,Somerset,"$1,792,243.23","$1,264,546.60","$5,955.70","$1,638.79","$17,083.78",,,,,,,,,,"$184,413.48",,"$40,318.00",,,,,,,,,,,,,,,"$164,260.02","$27,147.71",,"$5,088.00",,,,,"$72,180.69",,,,,,,,,,,,,,,,,,,,,"$7,009.97",,"$2,600.49"
1,108569103,Windber Area SD,Somerset,"$4,315,303.24","$2,728,905.35","$7,736.11","$3,467.70","$29,975.03",,,,,,"$13,407.13",,,,"$735,489.23",,"$85,819.43",,,,,,,,,,,,,,,"$228,981.73","$50,299.39",,"$47,924.95",,"$4,840.00",,,"$180,478.10",,,,,"$10,000.00",,"$15,000.00","$9,302.00",,,,,,,,,,,,,"$159,514.44",,"$4,162.65"
1,117576303,Sullivan County SD,Sullivan,"$9,168,708.46","$7,823,846.37","$22,455.07","$8,564.97","$170,469.06",,,,,,,,,,"$468,161.66",,"$134,430.45",,,,,,,,,,,,,,,"$323,535.30","$26,305.20",,"$17,646.00",,,,,"$144,024.83",,,,,,$61.86,"$24,650.00","$2,000.00",,,,,,,,,,,,,"$2,557.69",,
1,119581003,Blue Ridge SD,Susquehanna,"$7,157,374.09","$5,674,486.18",,"$5,560.64","$34,484.78",,,,,,,,,,,,"$68,358.28",,,,,,,,,,,,,,,"$417,199.00","$82,886.09",,,,,,,"$151,832.77",,,,,,,"$311,200.64","$82,635.00",,"$1,400.00",,"$33,125.92",,,"$87,377.13",,,,,,"$5,703.39","$2,271.90","$198,852.37"
1,119582503,Elk Lake SD,Susquehanna,"$8,183,669.91","$5,830,535.41",,"$6,402.04","$4,406.99",,"$13,808.60",,"$13,808.60",,,,,,"$661,303.85",,"$86,863.50",,,,,,,,,,,,,,,"$198,583.64","$108,750.53",,"$1,600.00",,,,,"$236,701.66",,,,,,,"$408,376.08","$8,050.00",,,,"$521,502.52",,,"$15,065.00",,,,,"$30,497.60","$22,648.51",$177.23,"$14,588.15"
1,119583003,Forest City Regional SD,Susquehanna,"$6,898,244.42","$5,483,621.65",,"$6,378.42","$15,063.58",,"$9,675.60",,"$8,599.80",,,,,,"$510,326.12",,"$94,194.29",,,,,,,,,,,,,,,"$400,791.41","$44,203.63",,"$4,040.00",,,,,"$172,274.58",,,,,,,,,,,,"$80,805.40",,,,,,,,,"$66,076.00",,"$2,193.94"
1,119584503,Montrose Area SD,Susquehanna,"$11,984,764.22","$9,965,531.80",,"$10,318.94","$6,697.53",,"$16,218.00",,"$16,218.00",,,,,,,"$63,654.17","$145,350.58",,,,,,,,,,,,,,,"$573,749.44","$74,170.66",,"$11,348.90",,,$668.51,,"$277,162.16",,,,,,,"$389,194.90",$8.86,,"$2,436.00",,,,,,,,,,"$276,884.21","$153,348.94",,"$1,802.62"
1,119584603,Mountain View SD,Susquehanna,"$9,122,516.74","$6,932,172.39",,"$8,107.21","$1,595.18",,"$14,475.10",,"$14,475.10",,,,,,"$772,095.25","$74,033.40","$119,241.40",,,,,,,,,,,,,,,"$567,413.42","$54,761.84",,"$13,392.96",,"$1,600.00",,"$11,418.14","$178,673.65",,,,,,,"$102,307.85","$21,614.35","$44,230.11","$2,080.00","$1,500.00",,,,,,"$7,676.55",,,,"$173,632.59",,"$6,020.25"
1,119586503,Susquehanna Community SD,Susquehanna,"$4,252,292.54","$3,417,567.05",,"$3,906.30",,,,,,,,,,,,,"$59,244.89",,,,,,,,,,,,,,,"$477,764.11","$33,466.44",,"$11,681.32",,,,,"$93,316.39",,,,,,,,"$32,200.00",,"$5,650.00",,,,,,,,,,,"$111,617.25",,"$5,878.79"
1,117596003,Northern Tioga SD,Tioga,"$12,096,232.73","$7,769,844.46","$50,552.62","$10,900.23","$36,930.96",,,,,,"$19,378.06",,,,"$2,246,697.23",,"$195,639.15",,,,,,,,,,,,,,,"$1,094,816.80","$106,968.82",,,,,,,"$417,736.05",,,,,,,"$7,574.60","$83,179.36",,"$2,088.00",,,,,"$4,500.00",,,,,,"$9,727.95",,"$39,698.44"
1,117597003,Southern Tioga SD,Tioga,"$15,141,807.00","$10,213,390.00","$40,965.00","$13,478.00","$157,464.00",,,,,,,,,,"$2,817,855.00",,"$199,097.00",,,,,,,,,,,,,,,"$713,614.00","$104,401.00",,"$26,030.00",,,,,"$463,939.00",,,,,,,"$43,494.00","$47,771.00",,$600.00,,,,,,,,,,,"$299,709.00",,
1,117598503,Wellsboro Area SD,Tioga,"$14,315,098.56","$10,183,785.73","$26,629.99","$13,375.84","$223,349.30",,,,,,"$30,264.47",,,,"$2,150,143.43",,"$177,576.28",,,,,,,,,,,,,,,"$849,757.26","$70,809.00",,"$35,560.00",,,,,"$326,351.00",,,,,,,"$44,058.08","$29,529.00",,"$5,250.00",,"$128,953.16",,,,,,"$4,567.50",,,"$5,895.52",,"$9,243.00"
1,116604003,Lewisburg Area SD,Union,"$25,132,716.45","$16,391,188.50","$255,384.00","$24,274.63","$51,387.72",,"$26,258.74",,"$53,170.96",,,,,,"$6,400,420.86",,"$363,167.78",,,,,,,,,,,,,,,"$483,654.38","$136,799.33",,"$115,616.75",,,,,"$275,763.56",,,,,,,"$30,713.90","$232,375.49",,,,"$12,994.02",,,"$43,854.98",,,,,"$183,435.34","$27,234.27",,"$25,021.24"
