Cat,AUN,school_district,county,total_local_rev,real_estate_revenue,Interim Real Estate Taxes 6112,Public Utility Realty Tax 6113,Payment in Lieu State & Local 6114,Payment in Lieu Federal 6115,"Per Capita, Section 679 6120",Current Act 1 Earned Income Tax 6131,Current Act 511 Per Capita Taxes 6141,Current Act 511 Occupation Taxes-Flat Rate 6142,Current Act 511 Local Services Taxes 6143,Current Act 511 Business Privilege Taxes-Flat Rate 6145,Current Act 511 Mechanical Device Taxes-Flat Rate 6146,Current Act 511 Taxes-Other Flat Rate Assessments 6149,Current Act 511 Earned Income Taxes 6151,Current Act 511 Occupation Taxes 6152,Current Act 511 Real Estate Transfer Taxes 6153,Current Act 511 Amusement Taxes 6154,Current Act 511 Business Privilege Taxes 6155,Current Act 511 Mechanical Device Taxes-Percentage 6156,Current Act 511 Mercantile Taxes 6157,Current Act 511 Taxes-Other Proportional Assessments 6159,Earned Income Tax 6161,Liquor Sales Tax 6162,Cigarette Tax 6163,Sales and Use Tax 6164,Business Use & Occupancy Tax 6166,Non-Business Income Tax 6167,Real Estate Transfer Tax 6168,Current Mercantile Taxes 6169,Delinquent Taxes 6400,Earnings on Investments 6500,Food Service Revenue 6600,Revenue from District Activities 6700,Revenue from Local Gov't Units 6810,State Revenue from Other Public Schools 6821,State Revenue from Intermediate Sources 6829,Federal Revenue from Other PA Public Schools  6831,Federal IDEA Revenue Received as Pass Through 6832,ARRA - IDEA Revenue received as Pass Through 6833,ARRA - Title I Revenue Received as Pass Through 6835,ARRA - Race to the Top Revenue Received as Pass Through 6836,Federal Revenue from Intermediate Sources 6839,Other Revenue from Intermediate Sources 6890,Rentals 6910,Contributions from Private Sources 6920,Regular Day School Tuition 6941,Summer School Tuition 6942,Adult Education Tuition 6943,Receipts from Other LEAs in PA - Education 6944,Receipts from Out-of-State LEAs 6945,Receipts From Member Districts – AVTS / Special Program Jointure Only 6946,Other Tuition from Patrons 6949,Transportation Services Provided Other PA LEAs 6961,All Other Services Provided Other PA LEAs 6962,All Other Services Provided Other Govt's and LEAs Not Specified Elsewhere 6969,Services Provided Other Funds 6970,Revenue from Community Services Activities 6980,Refunds of a Prior Year Expenditure 6991,Energy Efficiency Revenues and Incentives 6992,Other Revenues Not Specified Elsewhere 6999
1,108565503,North Star SD,Somerset,"$5,260,526.26","$3,628,441.96","$31,916.53","$6,371.13","$14,568.97",$0.00,"$15,211.55",,"$15,211.55",$0.00,$0.00,$0.00,$0.00,$0.00,"$707,292.30",$0.00,"$52,170.18",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$413,135.74","$7,285.88",$0.00,"$31,864.00","$17,100.55",$0.00,$0.00,$0.00,"$255,197.04",$0.00,$0.00,"$11,389.62","$3,118.29",$0.00,"$4,845.75",$0.00,"$17,807.87",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,300.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$7,407.29",$0.00,"$18,890.06"
1,108566303,Rockwood Area SD,Somerset,"$5,627,645.71","$4,576,408.00","$37,406.77","$6,927.67","$12,630.23",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$524,325.18",$0.00,"$130,676.45",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$173,905.56","$1,030.62",$0.00,"$9,545.79",$0.00,$0.00,$0.00,$0.00,"$112,815.66",$0.00,$0.00,$0.00,"$6,150.00",$0.00,$0.00,"$8,096.50","$18,096.39",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,300.00",$0.00,$0.00,$0.00,$0.00,$0.00,$330.89
1,108567004,Salisbury-Elk Lick SD,Somerset,"$1,249,968.92","$812,772.21","$5,229.62","$1,560.06","$5,234.73",$0.00,"$6,505.69",,"$6,505.69",$0.00,$0.00,$0.00,$0.00,$0.00,"$198,181.77",$0.00,"$24,191.17",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$75,601.54","$24,778.72",$0.00,"$28,402.31",$0.00,$0.00,$0.00,"$14,655.35","$34,510.56",$0.00,$0.00,"$10,888.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$951.50
1,108567204,Shade-Central City SD,Somerset,"$2,294,232.95","$1,559,976.19","$1,067.75","$2,494.75","$5,858.44",$0.00,"$15,708.40",,$0.00,$0.00,"$2,524.00",$0.00,$0.00,$0.00,"$261,130.59",$0.00,"$17,870.36",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$163,109.65",$171.43,$0.00,"$60,590.22",$0.00,"$6,510.30",$0.00,$0.00,"$129,409.63",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,527.00",$0.00,$0.00,$0.00,"$46,094.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,190.24"
1,108567404,Shanksville-Stonycreek SD,Somerset,"$3,873,641.92","$3,213,131.33","$20,696.86","$4,649.44","$12,145.63",$0.00,"$6,857.03",,"$6,857.03",$0.00,$0.00,$0.00,$0.00,$0.00,"$267,989.16",$0.00,"$76,240.52",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$119,433.25","$5,062.11",$0.00,"$8,238.11","$55,565.93",$0.00,$0.00,$0.00,"$59,663.03",$0.00,$0.00,$0.00,"$6,000.00",$0.00,$0.00,"$7,865.30",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,268.28",$0.00,$978.91
1,108567703,Somerset Area SD,Somerset,"$20,368,523.20","$16,076,145.13","$60,855.93","$24,795.99","$7,045.08",$0.00,"$31,604.26",,"$31,604.26","$63,864.90","$83,800.89",$0.00,$0.00,$0.00,"$1,545,747.50",$0.00,"$273,878.07",$0.00,"$172,485.92",$0.00,"$172,485.90",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$908,185.64","$20,662.17",$0.00,"$48,328.75",$0.00,$0.00,$0.00,$0.00,"$543,752.78",$0.00,$0.00,$0.00,$0.00,$0.00,"$11,365.00",$0.00,"$35,365.35","$5,850.00",$0.00,"$225,237.60",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$23,141.06",$0.00,$0.00,"$2,321.02"
1,108568404,Turkeyfoot Valley Area SD,Somerset,"$1,673,161.47","$1,215,671.47","$6,529.02","$1,857.71","$15,908.40",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$159,116.94",$0.00,"$16,974.39",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$153,230.24","$1,404.11",$0.00,"$5,300.00",$0.00,$0.00,$0.00,$0.00,"$76,295.01",$0.00,$0.00,$0.00,"$8,650.00",$0.00,$0.00,$557.25,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$99.48,"$10,951.20",$0.00,$616.25
1,108569103,Windber Area SD,Somerset,"$3,786,798.02","$2,290,479.55","$8,792.18","$3,401.63","$17,532.59",$0.00,$0.00,,$0.00,$0.00,"$9,370.88",$0.00,$0.00,$0.00,"$667,653.27",$0.00,"$56,727.49",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$189,526.37","$79,784.37",$0.00,"$48,904.34",$0.00,"$50,547.00",$0.00,$0.00,"$168,248.35",$0.00,$0.00,$0.00,"$6,150.00",$0.00,"$6,292.50","$7,330.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$166,844.16",$0.00,"$9,213.34"
1,117576303,Sullivan County SD,Sullivan,"$8,600,605.00","$7,257,038.81","$40,373.39","$9,764.51","$136,091.99",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$476,993.04",$0.00,"$163,600.51",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$363,174.44","$3,735.54",$0.00,"$11,409.00",$0.00,$0.00,$0.00,$0.00,"$123,815.00",$0.00,$0.00,$0.00,$0.00,$0.00,$250.00,"$11,111.00",$0.00,"$2,615.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$632.77,$0.00,$0.00
1,119581003,Blue Ridge SD,Susquehanna,"$6,482,857.77","$5,383,499.62",$0.00,"$6,909.20","$34,630.40",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$85,413.50",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$511,652.52","$50,631.78",$0.00,$0.00,$0.00,$0.00,$0.00,"$4,338.67","$154,870.93",$0.00,$0.00,"$9,057.73",$0.00,$0.00,$0.00,"$28,224.70",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$50,710.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$7,181.46","$1,203.67","$154,533.59"
1,119582503,Elk Lake SD,Susquehanna,"$7,632,125.14","$5,187,563.23",$0.00,"$7,845.61","$3,818.72",$0.00,"$14,456.00",,"$14,456.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$603,642.56",$0.00,"$87,640.84",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$195,519.05","$103,096.36",$0.00,"$5,554.98",$0.00,$0.00,$0.00,$0.00,"$214,319.20",$0.00,$0.00,$0.00,$0.00,$0.00,"$484,412.24",$0.00,$0.00,$0.00,$0.00,"$632,066.54",$0.00,$0.00,"$16,084.84",$0.00,$0.00,$0.00,$0.00,"$29,401.99","$4,500.00",$0.00,"$27,746.98"
1,119583003,Forest City Regional SD,Susquehanna,"$6,648,053.00","$5,090,461.13",$0.00,"$7,485.62","$14,853.88",$0.00,"$8,892.90",,"$8,462.90",$0.00,$0.00,$0.00,$0.00,$0.00,"$580,583.38",$0.00,"$58,628.38",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$454,685.97","$61,029.08",$0.00,"$4,205.00",$0.00,$0.00,$0.00,$0.00,"$141,048.76",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,593.92",$0.00,$0.00,$0.00,"$200,457.21",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,664.87"
1,119584503,Montrose Area SD,Susquehanna,"$10,472,853.63","$8,827,236.61",$0.00,"$11,850.94","$1,341.41",$0.00,"$20,392.74",,"$20,392.75",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$75,217.94","$148,909.06",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$600,002.67","$39,652.11",$0.00,"$22,224.40",$0.00,$0.00,"$14,157.95",$0.00,"$251,951.72",$0.00,$0.00,$0.00,$0.00,$0.00,"$37,558.44","$13,108.77","$2,080.00",$50.00,$0.00,"$5,347.62",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$325,975.58","$54,003.98",$0.00,"$1,398.94"
